"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"FIFJ443Y","journalArticle","2022","Luna, Karlos; Albuquerque, Pedro B.","Do beliefs about font size affect retrospective metamemory judgments in addition to prospective judgments? A registered report","Experimental Psychology","","2190-5142","10.1027/1618-3169/a000549","","Beliefs about how memory works explain several effects on prospective metamemory judgments (e.g., the effect of font size on judgments of learning; JOLs). Less is known about the effect of beliefs on retrospective judgments (i.e., confidence). Here, we tested whether font size also affects confidence ratings and whether beliefs play a similar role in confidence than in JOLs. In two experiments, participants studied words in small and large size, rated JOLs, and completed a font-size test in which they indicated the font size at study and a standard old/new recognition test. The results confirmed that font size affected both JOLs and confidence ratings. The presentation of the counter-belief that memory is better for words in small font size in Experiment 2 and the analyses of confidence for participants who did not believe that large fonts improved memory suggested that the effect of font size on confidence was based on beliefs. This research shows that the debate on theory-based and experience-based factors should not be limited to prospective metamemory judgments but also encompass retrospective judgments. (PsycInfo Database Record (c) 2022 APA, all rights reserved)","2022","2023-03-01 18:47:13","2023-03-01T18:47:13Z","","172-184","","","69","","","Do beliefs about font size affect retrospective metamemory judgments in addition to prospective judgments?","","","","","","","","","","","","APA PsycNet","","Place: Germany Publisher: Hogrefe Publishing","","","","","Judgment; Learning; Memory; Metacognition; Size; Stimulus Parameters","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XLIAX4NJ","preprint","2022","Lai, Tuan Dung; Simmons, Anj; Barnett, Scott; Schneider, Jean-Guy; Vasa, Rajesh","Comparative analysis of real bugs in open-source Machine Learning projects -- A Registered Report","","","","10.48550/arXiv.2209.09932","http://arxiv.org/abs/2209.09932","Background: Machine Learning (ML) systems rely on data to make predictions, the systems have many added components compared to traditional software systems such as the data processing pipeline, serving pipeline, and model training. Existing research on software maintenance has studied the issue-reporting needs and resolution process for different types of issues, such as performance and security issues. However, ML systems have specific classes of faults, and reporting ML issues requires domain-specific information. Because of the different characteristics between ML and traditional Software Engineering systems, we do not know to what extent the reporting needs are different, and to what extent these differences impact the issue resolution process. Objective: Our objective is to investigate whether there is a discrepancy in the distribution of resolution time between ML and non-ML issues and whether certain categories of ML issues require a longer time to resolve based on real issue reports in open-source applied ML projects. We further investigate the size of fix of ML issues and non-ML issues. Method: We extract issues reports, pull requests and code files in recent active applied ML projects from Github, and use an automatic approach to filter ML and non-ML issues. We manually label the issues using a known taxonomy of deep learning bugs. We measure the resolution time and size of fix of ML and non-ML issues on a controlled sample and compare the distributions for each category of issue.","2022-09-20","2023-03-01 18:47:07","2023-03-01T18:47:07Z","2023-03-01 18:47:01","","","","","","","","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2209.09932 [cs]","","","","","Computer Science - Artificial Intelligence; Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2209.09932","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3QRB5TA8","journalArticle","2020","Berens, Sam C.; Richards, Blake A.; Horner, Aidan J.","Dissociating memory accessibility and precision in forgetting","Nature Human Behaviour","","2397-3374","10.1038/s41562-020-0888-8","https://www.nature.com/articles/s41562-020-0888-8","Forgetting involves the loss of information over time; however, we know little about what form this information loss takes. Do memories become less precise over time, or do they instead become less accessible? Here we assessed memory for word–location associations across four days, testing whether forgetting involves losses in precision versus accessibility and whether such losses are modulated by learning a generalizable pattern. We show that forgetting involves losses in memory accessibility with no changes in memory precision. When participants learned a set of related word–location associations that conformed to a general pattern, we saw a strong trade-off; accessibility was enhanced, whereas precision was reduced. However, this trade-off did not appear to be modulated by time or confer a long-term increase in the total amount of information maintained in memory. Our results place theoretical constraints on how models of forgetting and generalization account for time-dependent memory processes.","2020-08","2023-02-24 21:29:41","2023-02-24T21:29:41Z","2023-02-24 21:29:41","866-877","","8","4","","Nat Hum Behav","","","","","","","","en","2020 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","Number: 8 Publisher: Nature Publishing Group","","","","","Consolidation; Forgetting; Human behaviour; Long-term memory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DTSLNGQ6","journalArticle","2023","Bostyn, Dries H.; Chandrashekar, Subramanya Prasad; Roets, Arne","Deontologists are not always trusted over utilitarians: revisiting inferences of trustworthiness from moral judgments","Scientific Reports","","2045-2322","10.1038/s41598-023-27943-3","https://www.nature.com/articles/s41598-023-27943-3","Recent research has looked at how people infer the moral character of others based on how they resolve sacrificial moral dilemmas. Previous studies provide consistent evidence for the prediction that those who endorse outcome-maximizing, utilitarian judgments are disfavored in social dilemmas and are seen as less trustworthy in comparison to those who support harm-rejecting deontological judgments. However, research investigating this topic has studied a limited set of sacrificial dilemmas and did not test to what extent these effects might be moderated by specific features of the situation described in the sacrificial dilemma (for instance, whether the dilemma involves mortal or non-mortal harm). In the current manuscript, we assessed the robustness of previous findings by exploring how trust inference of utilitarian and deontological decision makers is moderated by five different contextual factors (such as whether the sacrificial harm is accomplished by an action or inaction), as well as by participants’ own moral preferences. While we find some evidence that trust perceptions of others are moderated by dilemma features, we find a much stronger effect of participants’ own moral preference: deontologists favored other deontologists and utilitarians favored utilitarians.","2023-01-30","2023-02-24 19:13:35","2023-02-24T19:13:35Z","2023-02-24 19:13:35","1665","","1","13","","Sci Rep","Deontologists are not always trusted over utilitarians","","","","","","","en","2023 The Author(s)","","","","www.nature.com","","Number: 1 Publisher: Nature Publishing Group","","","","","Human behaviour; Psychology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T7PGXCHT","journalArticle","2023","Dalmaso, Mario; Castelli, Luigi; Bernardini, Chiara; Galfano, Giovanni","Can masked gaze and arrow stimuli elicit overt orienting of attention? A registered report","Consciousness and Cognition","","1053-8100","10.1016/j.concog.2023.103476","https://www.sciencedirect.com/science/article/pii/S1053810023000132","Viewing an averted gaze can elicit saccades towards the corresponding location. Here, the automaticity of this gaze-following behaviour phenomenon was further tested by exploring whether such an effect can be detected in response to briefly-presented masked averted gazes. Participants completed an oculomotor interference task consisting of making leftward/rightward saccades according to a symbolic instruction cue. Crucially, either a task-irrelevant averted-gaze face or an arrow (i.e., a non-social control stimulus) was also presented in different blocks of trials. Faces and arrows were presented for either 1000 ms, or 8 ms and then backward-masked, to reduce the likelihood of conscious processing. Worse oculomotor performance emerged when the saccade direction did not match (vs match) that suggested by the task-irrelevant gaze/arrow stimuli in the unmasked condition. However, in the masked condition, no oculomotor interference occurred for any task-irrelevant stimulus. Results enrich knowledge about boundary conditions for gaze/arrow-driven orienting using ecological attention measures.","2023-03-01","2023-02-24 14:45:25","2023-02-24T14:45:25Z","2023-02-24 14:45:25","103476","","","109","","Consciousness and Cognition","Can masked gaze and arrow stimuli elicit overt orienting of attention?","","","","","","","en","","","","","ScienceDirect","","","","","","","Arrow distractor; Eye movements; Gaze distractor; Masking; Saccades; Social cognition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MK9T24H9","journalArticle","2017","Dwyer, Ryan; Dunn, Elizabeth; Hershfield, Hal","Cousins or conjoined twins: how different are meaning and happiness in everyday life?","Comprehensive Results in Social Psychology","","2374-3603","10/ggb752","http://dx.doi.org/10.1080/23743603.2017.1376580","Are experiences that bring meaning different from experiences that bring happiness? If so, do people seek out different experiences in pursuing meaning versus happiness? In an adversarial collaboration, we conducted three preregistered experiments (total N = 879) to address these questions. We asked participants to describe an experience from the past month (Study 1) or past day (Study 2) that had provided them with either happiness, meaning, happiness without meaning, or meaning without happiness. Experiences that were happy but not meaningful differed substantially from those that were meaningful but not happy. However, experiences that provided happiness showed only small differences from those that provided meaning. In Study 3, to examine whether people seek out different experiences in pursuing happiness versus meaning, we instructed participants to choose an activity over the weekend that would provide them with happiness, meaning, happiness without meaning, or meaning without happiness. Again, experiences differed substantially when people pursued happiness without meaning or meaning without happiness, but these differences disappeared when people were simply told to pursue happiness or meaning. Our findings suggest that happiness and meaning are linked to distinct sets of thoughts, feelings and behaviors, but the differences between them are small in everyday life.","2017-10-02","2021-01-06 14:39:19","2021-01-06T14:39:19Z","2017-10-23 18:52:27","1-17","","0","0","","","Cousins or conjoined twins","","","","","","","","","","","","Taylor and Francis+NEJM","","00000","","","","","eudaimonia; happiness; hedonia; meaning; subjective well-being","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HVUKJIKJ","journalArticle","2016","Chu, Charlene H.; Paquin, Kathleen; Puts, Martine; McGilton, Katherine S.; Babineau, Jessica; Wyk, Paula M. van","Community-Based Hip Fracture Rehabilitation Interventions for Older Adults With Cognitive Impairment: A Systematic Review","JMIR Rehabilitation and Assistive Technologies","","","10/ggb8jd","https://rehab.jmir.org/2016/1/e3/","Background: A hip fracture in older adulthood can result in function and mobility decline. The consequences are debilitating and place a great burden on patients, caregivers, and the health care system. Although inpatient rehabilitation programs have proven effective, the best practices for community-based rehabilitation required to maintain the gains in function and mobility post hospital discharge are currently unknown. Objective: The aim of this systematic review is to identify and evaluate the evidence on the effectiveness of community-based rehabilitation post hospital discharge interventions for older adults with cognitive impairment (CI) following a hip fracture, and to identify the physical recovery outcomes and measures used in previous studies. Methods: The methods outlined in the Cochrane Handbook for Systematic Reviews of Intervention were followed and findings were reported using the Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines. The search strategy included a combination of text words and subject headings relating to the concepts of CI, dementia, delirium, cognitive reserve, and hip fractures. For a study to be included in the review, it had to involve participants with CI who underwent hip fracture surgery, and consisted of an outpatient intervention that occurred in the participant&#8217;s home or community. Peer-reviewed journal articles were identified by searching various databases. Two independent reviewers screened the titles and abstracts to determine which articles comprising of a rehabilitation intervention within a community setting prior to being included for a full article review. A data extraction form and an evidence and quality checklist were used during the full article data analysis and synthesis. A meta-analysis was not conducted due to heterogeneity of measures and outcomes. Results: The original search resulted in over 3000 articles. Of those, three studies satisfied the necessary criteria to be included in the systematic review. All studies included inpatient and outpatient physiotherapy, with some including a cognitive component, family education, and a discharge assessment. Conclusions: The findings from this review suggest that community-based rehabilitation post hospital discharge interventions show promising results towards improving various physical function outcomes, mobility, and activities of daily living for older adults with CI following a hip fracture. This review also demonstrates and discusses the current lack of outpatient rehabilitation interventions targeted towards older adults with CI post-hip fracture. Additionally, several substantive gaps that require attention to move this field forward are highlighted.  [JMIR Rehabil Assist Technol 2016;3(1):e3]","2016","2021-01-06 14:39:15","2021-01-06T14:39:15Z","2018-11-02 16:36:28","e3","","1","3","","","Community-Based Hip Fracture Rehabilitation Interventions for Older Adults With Cognitive Impairment","","","","","","","en","Unless stated otherwise, all articles are open-access distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/2.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work (","","","","rehab.jmir.org","","00003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UTXD2TIK","journalArticle","2014","Voorspoels, Wouter; Bartlema, Annelies; Vanpaemel, Wolf","Can race really be erased? A pre-registered replication study","Frontiers in Psychology","","1664-1078","10/f6h4cc","","WHEN ENCOUNTERING AN UNKNOWN INDIVIDUAL, SOCIAL CATEGORIZATION OF THE INDIVIDUAL HAS BEEN SHOWN TO AUTOMATICALLY PROCEED ON THE BASIS OF THREE FUNDAMENTAL DIMENSIONS: People seem to mandatorily encode race, sex and age. In contradiction to this general finding, Kurzban et al. (2001) showed that race encoding is not automatic and inevitable, but rather a byproduct of categorization in terms of coalitions. In particular, they argue and empirically support that when other coalitional information is present, the encoding of race is spectacularly reduced. In the present contribution, we present a replication of the race-erased effect reported by Kurzban et al. First, we give a detailed overview of the hypotheses, the experimental methodology, the derivation of the sample size required to achieve a power of 95%, and the criteria that need to be met for a successful replication. Then we present the findings of an empirical test that met the requirements of our power analyses. Our results indicate that the encoding of race is indeed reduced when another coalitional cue is available, yet this reduction is less marked than in the original study. This experiment was preregistered before data collection at Open Science Framework, osf.io/vnhrm/.","2014","2021-01-06 14:38:37","2021-01-06T14:38:37Z","","1035","","","5","","Front Psychol","Can race really be erased?","","","","","","","eng","","","","","PubMed","","Citation Key: voorspoels_can_2014 http://osf.io/vnhrm/","","","","","Replication; categorization; coalitional psychology; cognitive processing; social categorization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95NGG9EN","journalArticle","2014","Vermeulen, Ivar; Batenburg, Anika; Beukeboom, Camiel J.; Smits, Tim","Breakthrough or One-Hit Wonder?: Three Attempts to Replicate Single-Exposure Musical Conditioning Effects on Choice Behavior (Gorn, 1982)","Social Psychology","","1864-9335, 2151-2590","10.1027/1864-9335/a000182","http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000182","","2014-05","2021-01-06 14:38:34","2021-01-06T14:38:34Z","2016-02-12 21:40:32","179-186","","3","45","","","Breakthrough or One-Hit Wonder?","","","","","","","en","","","","","CrossRef","","Citation Key: vermeulen_breakthrough_2014 00000  https://osf.io/ietwv/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FCYYWZG6","journalArticle","2019","Karinen, Annika K.; Molho, Catherine; Kupfer, Tom R.; Tybur, Joshua M.","Disgust sensitivity and opposition to immigration: Does contact avoidance or resistance to foreign norms explain the relationship?","Journal of Experimental Social Psychology","","0022-1031","10/gf6k7q","http://www.sciencedirect.com/science/article/pii/S0022103118304220","Past research suggests that pathogen-avoidance motives (e.g., disgust sensitivity) relate to greater opposition to immigration. Two accounts have been proposed to explain this relationship, one of which emphasizes proximally avoiding outgroups, and the other of which emphasizes adherence to traditional norms. According to the former, immigrants are perceived as being more infectious because they carry novel pathogens due to their foreign ecological origins. According to the latter, immigrants' foreign norms are perceived as posing a pathogen threat. This study aimed to disentangle these accounts. Participants (N = 975) were randomly assigned to read a description of an immigrant who had high or low contact with locals and high or low assimilation to local norms. The effect of disgust sensitivity on sentiments toward the immigrant (and immigrants like him) was compared across conditions. Results supported the traditional norms account: disgust sensitivity related to anti-immigrant sentiments when the immigrant was described as not assimilating to local norms, but not when he was described as assimilating. Contrary to the outgroup avoidance account, the relationship between disgust sensitivity and anti-immigrant sentiments did not vary across the high-contact and low-contact conditions. Results suggest that resistance to foreign norms, rather than avoidance of novel pathogens, better explains the relationship between pathogen avoidance and outgroup prejudice.","2019-09-01","2019-10-31 20:40:56","2019-10-31T20:40:56Z","2019-10-02 14:49:58","103817","","","84","","Journal of Experimental Social Psychology","Disgust sensitivity and opposition to immigration","","","","","","","","","","","","ScienceDirect","","00002","","","","","Disgust sensitivity; Immigration; Outgroup avoidance; The behavioral immune system","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4M2C8KJN","journalArticle","2019","Zgonnikov, Arkady; Atiya, Nadim A. A.; O'Hora, Denis; Rañò, Iñaki; Wong-Lin, KongFatt","Beyond reach: Do symmetric changes in motor costs affect decision making? A registered report","Judgment and Decision Making","","","","http://journal.sjdm.org/18/18510/jdm18510.pdf","Executing an important decision can be as easy as moving a mouse cursor or reaching towards the preferred option with a hand. But would we decide differently if choosing required walking a few steps towards an option? More generally, is our preference invariant to the means and motor costs of reporting it? Previous research demonstrated that asymmetric motor costs can nudge the decision-maker towards a less costly option. However, virtually all traditional decision-making theories predict that increasing motor costs symmetrically for all options should not affect choice in any way. This prediction is disputed by the theory of embodied cognition, which suggests that motor behavior is an integral part of cognitive processes, and that motor costs can affect our choices. In this registered report, we investigated whether varying motor costs can affect response dynamics and the final choices in an intertemporal choice task: choosing between a readily available small reward and a larger but delayed reward. Our study compared choices reported by moving a computer mouse cursor towards the preferred option with the choices executed via a more motor costly walking procedure. First, we investigated whether relative values of the intertemporal choice options affect walking trajectories in the same way as they affect mouse cursor dynamics. Second, we tested a hypothesis that, in the walking condition, increased motor costs of a preference reversal would decrease the number of changes-of-mind and therefore increase the proportion of impulsive, smaller-but-sooner choices. We confirmed the hypothesis that walking trajectories reflect covert dynamics of decision making, and rejected the hypothesis that increased motor costs of responding affect decisions in an intertemporal choice task. Overall, this study contributes to the empirical basis enabling the decision-making theories to address the complex interplay between cognitive and motor processes.","2019-07","2019-10-31 20:40:18","2019-10-31T20:40:18Z","","455-469","","4","14","","","","","","","","","","","","","","","","","00000","","","","⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F6DV8XL7","journalArticle","2019","Chiu, Jonathan; Koeppl, Thorsten V","Blockchain-Based Settlement for Asset Trading","The Review of Financial Studies","","0893-9454, 1465-7368","10/ggb8pp","https://academic.oup.com/rfs/article/32/5/1716/5427772","","2019-05-01","2019-10-31 20:39:28","2019-10-31T20:39:28Z","2019-05-12 01:33:43","1716-1753","","5","32","","","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A2XWVUWN","journalArticle","2019","Zhu, Christina","Big Data as a Governance Mechanism","The Review of Financial Studies","","0893-9454, 1465-7368","10/ggb8pd","https://academic.oup.com/rfs/article/32/5/2021/5427775","","2019-05-01","2019-10-31 20:39:27","2019-10-31T20:39:27Z","2019-05-12 01:34:19","2021-2061","","5","32","","","","","","","","","","en","","","","","DOI.org (Crossref)","","00012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FGN26UNB","journalArticle","2019","Cong, Lin William; He, Zhiguo","Blockchain Disruption and Smart Contracts","The Review of Financial Studies","","0893-9454, 1465-7368","10/ggb8pf","https://academic.oup.com/rfs/article/32/5/1754/5427778","","2019-05-01","2019-10-31 20:39:27","2019-10-31T20:39:27Z","2019-05-12 01:34:19","1754-1797","","5","32","","","","","","","","","","en","","","","","DOI.org (Crossref)","","00088","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3Z7ZUVB6","journalArticle","2017","Burger, Axel M.; Bless, Herbert","Cognitive consequences of formal clothing: the effects of clothing versus thinking of clothing","Comprehensive Results in Social Psychology","","2374-3603, 2374-3611","10/ggb8bk","https://www.tandfonline.com/doi/full/10.1080/23743603.2017.1396185","","2017-09-02","2019-10-31 20:35:40","2019-10-31T20:35:40Z","2018-04-03 14:41:44","228-252","","2-3","2","","","Cognitive consequences of formal clothing","","","","","","","en","","","","","CrossRef","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6SE36VE9","journalArticle","2018","Ernst, Anja; Hoekstra, Rink; Wagenmakers, Eric-Jan; Gelman, Andrew; Ravenzwaaij, Don van","Do Researchers Anchor their Beliefs on the Outcome of an Initial Study? Testing the Time-Reversal Heuristic","PsyArXiv","","","10/ggb77s","https://psyarxiv.com/ehym3/","Copyright Notice. The document distributed here has been provided as a means to ensure timely dissemination of scholarly and technical work on a noncommercial basis. Copyright and all rights therein are maintained by the authors or by other copyright holders, notwithstanding that they have offered their works here electronically. It is understood that all persons copying this information will adhere to the terms and constraints invoked by each author's copyright. These works may not be reposted without the explicit permission of the copyright holder.","2018-01-20","2019-10-31 20:34:58","2019-10-31T20:34:58Z","2018-01-22 23:27:41","","","","","","","Do Researchers Anchor their Beliefs on the Outcome of an Initial Study?","","","","","","","","","","","","psyarxiv.com","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q7M4JXPM","journalArticle","2016","Huff, Connor; Kruszewska, Dominika","Banners, Barricades, and Bombs: The Tactical Choices of Social Movements and Public Opinion","Comparative Political Studies","","0010-4140, 1552-3829","10/f9bmcz","http://journals.sagepub.com/doi/10.1177/0010414015621072","","2016-01-14","2019-10-31 20:34:57","2019-10-31T20:34:57Z","2018-04-10 20:35:46","1774-1808","","13","49","","","Banners, Barricades, and Bombs","","","","","","","en","","","","","CrossRef","","00008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UB3JDXQ5","journalArticle","2016","Hidalgo, F. Daniel; Canello, Júlio; Lima-de-Oliveira, Renato","Can Politicians Police Themselves? Natural Experimental Evidence From Brazil’s Audit Courts","Comparative Political Studies","","0010-4140, 1552-3829","10/f9b2zs","http://journals.sagepub.com/doi/10.1177/0010414015626436","","2016-03-03","2019-10-31 20:34:57","2019-10-31T20:34:57Z","2018-04-10 20:35:41","1739-1773","","13","49","","","Can Politicians Police Themselves?","","","","","","","en","","","","","CrossRef","","00008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RGUALMGE","journalArticle","2018","Coltheart, Max; Cox, Rochelle; Sowman, Paul; Morgan, Hannah; Barnier, Amanda; Langdon, Robyn; Connaughton, Emily; Teichmann, Lina; Williams, Nikolas; Polito, Vince","Belief, delusion, hypnosis, and the right dorsolateral prefrontal cortex: a transcranial magnetic stimulation study","Cortex","","00109452","10/gdfnrd","http://linkinghub.elsevier.com/retrieve/pii/S0010945218300121","","2018-01-31","2019-10-31 20:34:57","2019-10-31T20:34:57Z","2018-02-06 14:25:01","234-248","","","101","","","Belief, delusion, hypnosis, and the right dorsolateral prefrontal cortex","","","","","","","en","","","","","CrossRef","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W7UCCTZC","journalArticle","2017","Samur, Dalya; Tops, Mattie; Koole, Sander L.","Does a single session of reading literary fiction prime enhanced mentalising performance? Four replication experiments of Kidd and Castano (2013)","Cognition and Emotion","","0269-9931, 1464-0600","10/ggb77n","https://www.tandfonline.com/doi/full/10.1080/02699931.2017.1279591","","2017-01-17","2019-10-31 20:34:52","2019-10-31T20:34:52Z","2018-04-04 16:14:39","130-144","","1","32","","","Does a single session of reading literary fiction prime enhanced mentalising performance?","","","","","","","en","","","","","CrossRef","","00008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GNZQGKKQ","journalArticle","2018","Ertimur, Yonca; Rawson, Caleb; Rogers, Jonathan L.; Zechman, Sarah L. C.","Bridging the Gap: Evidence from Externally Hired CEOs","Journal of Accounting Research","","00218456","10/gf9c9j","http://doi.wiley.com/10.1111/1475-679X.12200","","2018-01-23","2019-10-31 20:34:51","2019-10-31T20:34:51Z","2018-02-09 15:14:44","521-579","","","","","","Bridging the Gap","","","","","","","en","","","","","CrossRef","","00001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G3R5WISG","journalArticle","2018","Hail, Luzi; Tahoun, Ahmed; Wang, Clare","Corporate Scandals and Regulation <sup>*</sup>","Journal of Accounting Research","","00218456","10/gddm4w","http://doi.wiley.com/10.1111/1475-679X.12201","","2018-01-30","2019-10-31 20:34:50","2019-10-31T20:34:50Z","2018-02-09 15:11:59","617-671","","","","","","","","","","","","","en","","","","","CrossRef","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTPEFC6E","journalArticle","2018","Allee, Kristian D.; Deangelis, Matthew D.; Moon, James R.","Disclosure “Scriptability”","Journal of Accounting Research","","00218456","10/gf9h4q","http://doi.wiley.com/10.1111/1475-679X.12203","","2018-02-07","2019-10-31 20:34:50","2019-10-31T20:34:50Z","2018-02-09 15:10:59","313-362","","","","","","","","","","","","","en","","","","","CrossRef","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CXURE7P2","journalArticle","2017","Klaschinski, Lukas; Schnabel, Konrad; Schröder-Abé, Michela","Benefits of power posing: effects on dominance and social sensitivity","Comprehensive Results in Social Psychology","","","10/ggb75x","http://www.tandfonline.com/doi/full/10.1080/23743603.2016.1248080","","2017-06-28","2019-10-31 20:34:24","2019-10-31T20:34:24Z","","55-67","","","2","","","Benefits of power posing","","","","","","","","","","","","DataCite","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2V5UR3ZE","journalArticle","2017","Bailey, April H.; LaFrance, Marianne; Dovidio, John F.","Could a woman be superman? Gender and the embodiment of power postures","Comprehensive Results in Social Psychology","","2374-3603, 2374-3611","10/ggb72m","https://www.tandfonline.com/doi/full/10.1080/23743603.2016.1248079","","2017-01-17","2019-10-31 20:33:29","2019-10-31T20:33:29Z","2017-05-04 11:44:53","1-22","","","","","","Could a woman be superman?","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KIT52QNP","journalArticle","2015","Steegen, Sara; Dewitte, Laura; Tuerlinckx, Francis; Vanpaemel, Wolf","Corrigendum: Measuring the crowd within again: a pre-registered replication study","Frontiers in Psychology","","1664-1078","10/ggb72f","http://journal.frontiersin.org/Article/10.3389/fpsyg.2015.00238/abstract","","2015-03-12","2019-10-31 20:33:23","2019-10-31T20:33:23Z","2017-05-05 12:55:32","","","","6","","","Corrigendum","","","","","","","","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C8X5KKNZ","journalArticle","2014","Schouppe, Nathalie; de Ferrerre, Evelien; Van Opstal, Filip; Braem, Senne; Notebaert, Wim","Conscious and unconscious context-specific cognitive control","Frontiers in Psychology","","1664-1078","10/ggb72c","http://journal.frontiersin.org/article/10.3389/fpsyg.2014.00539/abstract","","2014-06-04","2019-10-31 20:33:23","2019-10-31T20:33:23Z","2017-05-05 12:57:07","","","","5","","","","","","","","","","","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
