"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ZBAYCIBT","preprint","2023","Saarimaki, Nyyti; Manero, Mikel Robredo; vegas, Sira; Juristo, Natalia; Taibi, David; Lenarduzzi, Valentina","Does Microservices Adoption Impact the Development Velocity? A Cohort Study. A Registered Report","","","","","http://arxiv.org/abs/2306.02034","[Context] Microservices enable the decomposition of applications into small and independent services connected together. The independence between services could positively affect the development velocity of a project, which is considered an important metric measuring the time taken to implement features and fix bugs. However, no studies have investigated the connection between microservices and development velocity. [Objective and Method] The goal of this study plan is to investigate the effect microservices have on development velocity. The study compares GitHub projects adopting microservices from the beginning and similar projects using monolithic architectures. We designed this study using a cohort study method, to enable obtaining a high level of evidence. [Results] The result of this work enables the confirmation of the effective improvement of the development velocity of microservices. Moreover, this study will contribute to the body of knowledge of empirical methods being among the first works adopting the cohort study methodology.","2023-06-03","2023-06-09 20:39:21","2023-06-09T20:39:21Z","2023-06-09 20:39:19","","","","","","","Does Microservices Adoption Impact the Development Velocity?","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2306.02034 [cs]","","","","","Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2306.02034","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QYYSGN3B","report","2023","Aldoh, Alaa; Sparks, Paul; Harris, Peter Richard","Dynamic norms and visual cues: A registered repor","","","","","https://doi.org/10.31234/osf.io/tac3j","While decreasing their meat consumption is one of the most impactful behaviours an individual may carry out to reduce their carbon emissions, it is still a minority behaviour in many parts of the world. Research suggests that communicating information about changing ‘dynamic’ norms may be a useful tool for changing attitudes and behaviours in the direction of those currently held by the minority. This study utilizes a 2 x 2 mixed design (Norm Type [dynamic/static] x Visual Cue [present/absent], and a no-task control), and a follow-up assessment after one week to investigate the effect of making dynamic norms salient on various meat consumption outcomes: attitudes towards meat consumption, interest in reducing one’s own meat consumption, intentions to reduce one’s own meat consumption, and self-reported meat consumption. We used an online sample of British participants (N = 1294), ranging in ages 18–77 (Mage = 39.97, SDage = 13.71; 55.8% female). We hypothesized that: (a) dynamic norms will positively influence meat consumption outcomes, (b) visual cues will accentuate the difference between norm conditions, (c) using a visual cue will enhance the effect of dynamic norms, and (d) any effects of dynamic norms will endure over a period of one week. We found no positive effect of dynamic norms (vs. static norms) on any outcome at time 1, and no positive effect on changes in outcomes from time 1 to time 2. However, we found a positive interaction of norm type and visual cue at time 1 (although not from time 1 to time 2): the addition of a visual cue to dynamic norm messages enhanced the positive effect of the message at time 1 (but did not enhance the changes occurring from time 1 to time 2). Analyses for changes in self-reported meat consumption did not reach our evidential threshold. We discuss the practical and theoretical implications of these findings.","2023","2023-04-11 18:25:44","2023-04-11T18:25:44Z","2023-04-11 18:25:44","","","","","","","Dynamic norms and visual cues","","","","","","","","cc by","","","","Europe PMC","","DOI: 10.31234/osf.io/tac3j Type: article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IT26ITEJ","journalArticle","2023","Oliveira, Edwine Soares de; Nascimento, André Luiz Borba do; Junior, Washington Soares Ferreira; Albuquerque, Ulysses Paulino","Does prestige bias influence the recall and transmission of COVID-19-related information? Protocol registration for an experimental study conducted online","PLOS ONE","","1932-6203","10.1371/journal.pone.0281991","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0281991","In epidemic and pandemic contexts, such as that of COVID-19, epidemiological changes are continuous, and many people do not have access to accurate, up-to-date information. In this context, social learning can be an advantageous survival strategy. We investigate whether people remember and communicate information attributed to someone prestigious more often than that attributed to family members, politicians, and people with experience in public health. The experimental phase will include a recall stage and an information transmission stage, which will be based on a fictitious text containing an opinion about a drug treatment for COVID-19. There will be four versions of the text, and each participant will be assigned one of these versions for the investigation. The participants will be instructed to read the fictional story and then complete a distraction exercise. Subsequently, a recall test will be performed, where they will be asked to recount the story as accurately as possible. The second stage of the experiment is aimed at testing the transmission of information where we will conduct a linear chain transmission experiment, where eight chains of four participants will be used for each story. They will be asked to write down their recollection of the material. This text will undergo spelling error correction and then be sent to the next participant in the chain through the platform. At the end of the experiment, there will be a self-reporting questionnaire for the participants; this allows for triangulation of the data.","2023-02-23","2023-02-27 20:40:57","2023-02-27T20:40:57Z","2023-02-27 20:40:57","e0281991","","2","18","","PLOS ONE","Does prestige bias influence the recall and transmission of COVID-19-related information?","","","","","","","en","","","","","PLoS Journals","","Publisher: Public Library of Science","","","","","COVID 19; Evolutionary theory; Human learning; Memory recall; Pandemics; Personality; Public and occupational health; Virus testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U4DHU62U","journalArticle","2021","Horne, Kristina S.; Filmer, Hannah L.; Nott, Zoie E.; Hawi, Ziarih; Pugsley, Kealan; Mattingley, Jason B.; Dux, Paul E.","Evidence against benefits from cognitive training and transcranial direct current stimulation in healthy older adults","Nature Human Behaviour","","2397-3374","10.1038/s41562-020-00979-5","https://www.nature.com/articles/s41562-020-00979-5","Cognitive training and brain stimulation show promise for ameliorating age-related neurocognitive decline. However, evidence for this is controversial. In a Registered Report, we investigated the effects of these interventions, where 133 older adults were allocated to four groups (left prefrontal cortex anodal transcranial direct current stimulation (tDCS) with decision-making training, and three control groups) and trained over 5 days. They completed a task/questionnaire battery pre- and post-training, and at 1- and 3-month follow-ups. COMT and BDNF Val/Met polymorphisms were also assessed. Contrary to work in younger adults, there was evidence against tDCS-induced training enhancement on the decision-making task. Moreover, there was evidence against transfer of training gains to untrained tasks or everyday function measures at any post-intervention time points. As indicated by exploratory work, individual differences may have influenced outcomes. But, overall, the current decision-making training and tDCS protocol appears unlikely to lead to benefits for older adults.","2021-01","2023-02-24 21:29:17","2023-02-24T21:29:17Z","2023-02-24 21:29:17","146-158","","1","5","","Nat Hum Behav","","","","","","","","en","2020 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","Number: 1 Publisher: Nature Publishing Group","","","","","Cognitive ageing; Cognitive neuroscience; Neural ageing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YCQED5UP","preprint","2022","Klikovits, Stefan; Riccio, Vincenzo; Castellano, Ezequiel; Cetinkaya, Ahmet; Gambi, Alessio; Arcaini, Paolo","Does Road Diversity Really Matter in Testing Automated Driving Systems? -- A Registered Report","","","","10.48550/arXiv.2209.05947","http://arxiv.org/abs/2209.05947","Background/Context. The use of automated driving systems (ADSs) in the real world requires rigorous testing to ensure safety. To increase trust, ADSs should be tested on a large set of diverse road scenarios. Literature suggests that if a vehicle is driven along a set of geometrically diverse roads-measured using various diversity measures (DMs)-it will react in a wide range of behaviours, thereby increasing the chances of observing failures (if any), or strengthening the confidence in its safety, if no failures are observed. To the best of our knowledge, however, this assumption has never been tested before, nor have road DMs been assessed for their properties. Objective/Aim. Our goal is to perform an exploratory study on 47 currently used and new, potentially promising road DMs. Specifically, our research questions look into the road DMs themselves, to analyse their properties (e.g. monotonicity, computation efficiency), and to test correlation between DMs. Furthermore, we look at the use of road DMs to investigate whether the assumption that diverse test suites of roads expose diverse driving behaviour holds. Method. Our empirical analysis relies on a state-of-the-art, open-source ADSs testing infrastructure and uses a data set containing over 97,000 individual road geometries and matching simulation data that were collected using two driving agents. By sampling random test suites of various sizes and measuring their roads' geometric diversity, we study road DMs properties, the correlation between road DMs, and the correlation between road DMs and the observed behaviour.","2022-09-13","2023-02-24 19:13:19","2023-02-24T19:13:19Z","2023-02-24 19:13:19","","","","","","","Does Road Diversity Really Matter in Testing Automated Driving Systems?","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2209.05947 [cs]","","","","","Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2209.05947","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NNQ9QZBY","journalArticle","2023","Smith, James A.; DeVito, Nicholas; Lee, Hopin; Tiplady, Catherine; Abhari, Roxanna E.; Kartsonaki, Christiana","Estimating the effect of COVID-19 on trial design characteristics: a registered report","Royal Society Open Science","","","10.1098/rsos.201543","https://royalsocietypublishing.org/doi/full/10.1098/rsos.201543","There have been reports of poor-quality research during the COVID-19 pandemic. This registered report assessed design characteristics of registered clinical trials for COVID-19 compared to non-COVID-19 trials to empirically explore the design of clinical research during a pandemic and how it compares to research conducted in non-pandemic times. We did a retrospective cohort study with a 1 : 1 ratio of interventional COVID-19 registrations to non-COVID-19 registrations, with four trial design outcomes: use of control arm, randomization, blinding and prospective registration. Logistic regression was used to estimate the odds ratio of investigating COVID-19 versus not COVID-19 and estimate direct and total effects of investigating COVID-19 for each outcome. The primary analysis showed a positive direct and total effect of COVID-19 on the use of control arms and randomization. It showed a negative direct effect of COVID-19 on blinding but no evidence of a total effect. There was no evidence of an effect on prospective registration. Taken together with secondary and sensitivity analyses, our findings are inconclusive but point towards a higher prevalence of key design characteristics in COVID-19 trials versus controls. The findings do not support much existing COVID-19 research quality literature, which generally suggests that COVID-19 led to a reduction in quality. Limitations included some data quality issues, minor deviations from the pre-registered plan and the fact that trial registrations were analysed which may not accurately reflect study design and conduct. Following in-principle acceptance, the approved stage 1 version of this manuscript was pre-registered on the Open Science Framework at https://doi.org/10.17605/OSF.IO/5YAEB. This pre-registration was performed prior to data analysis.","2023-01-11","2023-02-24 14:46:09","2023-02-24T14:46:09Z","2023-02-24 14:46:09","201543","","1","10","","","Estimating the effect of COVID-19 on trial design characteristics","","","","","","","","","","","","royalsocietypublishing.org (Atypon)","","Publisher: Royal Society","","","","","2019-nCoV; SARS-CoV-2; coronavirus; infectious disease; observational; risk of bias","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N3L6MBWK","journalArticle","2022","Warne, Russell T.; Golightly, Sam; Black, Makai","Factor structure of intelligence and divergent thinking subtests: A registered report","PLOS ONE","","1932-6203","10.1371/journal.pone.0274921","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0274921","Psychologists have investigated creativity for 70 years, and it is now seen as being an important construct, both scientifically and because of its practical value to society. However, several fundamental unresolved problems persist, including a suitable definition of creativity and the ability of psychometric tests to measure divergent thinking—an important component of creativity—in a way that aligns with theory. It is this latter point that this registered report is designed to address. We administered two divergent thinking tests (the verbal and figural versions of the Torrance Tests of Creative Thinking; TTCT) with an intelligence test (the International Cognitive Ability Resource test; ICAR). We then subjected the subscores from these tests to confirmatory factor analysis to examine which of nine theoretically plausible models best fits the data. Results show that none of the pre-registered models fit the data well, an ambiguous result that leaves unanswered the question of whether intelligence and divergent thinking tests measure the same construct. Exploratory (i.e., not pre-registered) measurement models of each test separately shows that the TTCT-F may not measure a coherent, unitary construct—leading to model misspecification when TTCT-F subtests were included in larger models. This study was conducted in accordance with all open science practices, including pre-registration, open data and syntax, and open materials (with the exception of copyrighted and confidential test stimuli). Materials are available at https://osf.io/8rpfz/.","2022-09-19","2023-02-20 14:42:20","2023-02-20T14:42:20Z","2023-02-20 14:42:20","e0274921","","9","17","","PLOS ONE","Factor structure of intelligence and divergent thinking subtests","","","","","","","en","","","","","PLoS Journals","","Publisher: Public Library of Science","","","","","Built structures; Creativity; Factor analysis; Intelligence; Intelligence tests; Psychologists; Psychometrics; Reasoning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KN4B52GD","journalArticle","2009","Jose, V. R.; Winkler, R. L.","Evaluating Quantile Assessments","Oper. Res.","","","10.1287/opre.1080.0665","","This work investigates the properties of a linear family of scoring rules that are intended specifically for quantile assessment (including the assessment of multiple quantiles) and can be related to a realistic decision-making problem. Quantile assessments are commonly encountered in the elicitation of probability distributions in decision analysis, forecasting, and risk analysis. Scoring rules have been developed to provide ex ante incentives for careful and truthful assessments and ex post evaluation measures in the context of probability assessment. We show that these scoring rules designed for probability assessment provide inappropriate incentives if used for quantile assessment. We investigate the properties of a linear family of scoring rules that are intended specifically for quantile assessment (including the assessment of multiple quantiles) and can be related to a realistic decision-making problem. These rules provide proper incentives for quantile assessment and yield higher expected scores for distributions that are more informative in the sense of having less dispersion. We discuss the special case of interval forecasts and a generalization involving transformations, and we briefly mention other possible extensions.","2009","2022-06-06 23:53:21","2022-06-06T23:53:21Z","","","","","","","","","","","","","","","","","","","","Semantic Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5IHGKVDQ","journalArticle","2014","Johnson, David J.; Cheung, Felix; Donnellan, M. Brent","Does Cleanliness Influence Moral Judgments?: A Direct Replication of Schnall, Benton, and Harvey (2008)","Social Psychology","","1864-9335, 2151-2590","10.1027/1864-9335/a000186","http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000186","","2014-05","2021-01-06 14:42:36","2021-01-06T14:42:36Z","2016-02-12 21:41:48","209-215","","3","45","","","Does Cleanliness Influence Moral Judgments?","","","","","","","en","","","","","CrossRef","","Citation Key: johnson_does_2014 00000  https://osf.io/zwrxc/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ENTF7P8Z","journalArticle","2020","Röseler, Lukas; Schütz, Astrid; Baumeister, Roy F.; Starker, Ulrike","Does ego depletion reduce judgment adjustment for both internally and externally generated anchors?","Journal of Experimental Social Psychology","","0022-1031","10.1016/j.jesp.2019.103942","http://www.sciencedirect.com/science/article/pii/S0022103118304360","Ego depletion is a state in which people prefer to avoid mental effort, therefore possibly leading to increased reliance on heuristics. Effortful thinking has been shown to help reduce anchoring effects, in which people form social judgments by adjusting from an initial value (the anchor). We therefore predicted that ego depletion would reduce the amount of adjustment from an initial anchor, leaving the final judgment relatively close to the anchor value. In contrast to previous research by Banker et al. (2017), we excluded alternative explanations, such as social mechanisms. In particular, we tested adjustment from internally generated and externally provided anchors. We theorized that judgment adjustment processes are the same for both internal and external cues. The results showed that neither self-generated nor experimenter-provided anchors were affected by ego depletion, thus leaving social mechanisms as the prime alternative explanation. The data also showed that susceptibility to anchoring is not a trait because reactions to different anchors were not substantially intercorrelated. Further, providing externally or internally generated anchors did not make a fundamental difference. However, the loss of data was higher with self-generated anchors. Overall, the results suggest that researchers can confidently rely on experimenter-generated anchors.","2020-03-01","2020-06-02 11:49:20","2020-06-02T11:49:20Z","2020-05-06 13:18:10","103942","","","87","","Journal of Experimental Social Psychology","","","","","","","","en","","","","","ScienceDirect","","00000  Stage 1: https://osf.io/97gaf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MYJBU4EF","journalArticle","2019","Goffin, Celia; Sokolowski, H. Moriah; Slipenkyj, Michael; Ansari, Daniel","Does writing handedness affect neural representation of symbolic number? An fMRI adaptation study","Cortex","","0010-9452","10.1016/j.cortex.2019.07.017","http://www.sciencedirect.com/science/article/pii/S0010945219302850","A key question in the field of numerical cognition is how the human brain represents numerical symbols (e.g., Arabic digits). A large body of research has implicated left parietal regions in symbolic number processing. One possible explanation for this lateralization of neural activity is the handedness of participants. Specifically, participants in neuroimaging research are almost exclusively right-handed. The current study sought to probe whether number representation in the brain is associated with hand preference for handwriting. To address this question, we used functional Magnetic Resonance Imaging (fMRI) to compare brain activation of a group of right-handed participants with a group of left-handed participants during the passive viewing of symbolic numbers. At the whole-brain level, the right-handers demonstrated a previously obtained left-lateralized effect within the intraparietal sulcus (IPS). The left-handers showed some evidence of reverse lateralization of this effect in the IPS. However, when the groups were statistically compared, we found no regions that demonstrated group-level differences. In a follow-up region of interest (ROI) analysis within the left and right parietal lobes, we calculated laterality indices for each participant. Results did not provide support for group differences in laterality within the right or left IPS ROI. These findings do not support the hypothesis that handwriting plays a role in the lateralization of symbolic number processing in the brain. Further research is needed to better understand the factors that lead to left-lateralization for symbolic number processing.","2019-12-01","2019-12-10 08:35:23","2019-12-10T08:35:23Z","2019-12-06 14:46:04","27-43","","","121","","Cortex","Does writing handedness affect neural representation of symbolic number?","","","","","","","en","","","","","ScienceDirect","","00000","","","","","Handedness; Intraparietal sulcus (IPS); Number representation; Number symbols; fMRI adaptation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HK7FXQZ5","journalArticle","2019","Beanland, Vanessa; Wynne, Rachael A.","Effects of roadside memorials on drivers’ risk perception and eye movements","Cognitive Research: Principles and Implications","","2365-7464","10.1186/s41235-019-0184-1","https://doi.org/10.1186/s41235-019-0184-1","Road crashes are a leading cause of death worldwide. In many countries, it is common to see spontaneous roadside memorials constructed in response to road fatalities. These memorials are controversial and are explicitly banned in many jurisdictions. Advocates argue that the presence of memorials improves safety by making other drivers aware of an especially dangerous road where others have died, whereas opponents argue that they are distracting and decrease safety by diverting drivers’ attention away from the road. However, there has been almost no research examining the effects of roadside memorials on road user behavior and safety. In this study, 40 drivers viewed videos of road scenes with and without memorials, to examine how the presence of roadside memorials influences drivers’ attentional allocation (indicated by eye movements to the roadside area) and safety-related behaviors (indicated by perceived risk ratings and preferred travel speeds for the road). The findings indicate memorials do capture visual attention, as participants were more likely to fixate on memorials compared with a comparison object placed on the roadside. However, fixations on the memorials, and to the roadside area in general, were relatively brief. The presence of memorials did not affect perceived risk and did not produce a clear systematic effect on preferred travel speed. Nearly all drivers in our study supported permitting roadside memorials, but a small number strongly opposed memorials on the belief they are distracting and/or distressing.Preregistration detailsThis study was preregistered with Cognitive Research: Principles and Implications and received in-principle acceptance on 4 March 2018. The preregistered protocol is available here: https://doi.org/10.6084/m9.figshare.6181937.","2019-08-14","2019-12-10 08:35:19","2019-12-10T08:35:19Z","2019-12-06 15:25:05","32","","1","4","","Cogn. Research","","","","","","","","en","","","","","Springer Link","","00000  https://doi.org/10.6084/m9.figshare.6181937","","","","","Driver behavior; Road safety; Roadside memorials; Visual attention","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"396HPXA6","journalArticle","2019","Brannon, Skylar M.; Carr, Sarah; Jin, Ellie Shuo; Josephs, Robert A.; Gawronski, Bertram","Exogenous testosterone increases sensitivity to moral norms in moral dilemma judgements","Nature Human Behaviour","","2397-3374","10/gf6rkj","http://www.nature.com/articles/s41562-019-0641-3","","2019-07-22","2019-10-31 20:40:30","2019-10-31T20:40:30Z","2019-07-22 16:59:20","","","","","","Nat Hum Behav","","","","","","","","en","","","","","DOI.org (Crossref)","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6XPHQI5D","journalArticle","2019","Peters, Scott J.; Rambo-Hernandez, Karen; Makel, Matthew C.; Matthews, Michael S.; Plucker, Jonathan A.","Effect of Local Norms on Racial and Ethnic Representation in Gifted Education","AERA Open","","2332-8584","10/ggb8sx","https://doi.org/10.1177/2332858419848446","Educators have sought to understand and address the disproportional representation of students from certain student subgroups in gifted education. Most gifted identification decisions are made with national comparisons where students must score above a certain percentage of test takers. However, this approach is not always consistent with the overall goal of gifted education. Scholars have long argued for the use of local normative criteria to increase the diversity of students identified for gifted services, and although some districts across the country have applied such recommendations, little research has been carried out. In this study, we use a large data set to assess the extent to which identifying gifted students with either school-level norms or a combination of national and school-level norms would improve gifted education representation rates for students who are from African American and Latinx families. A preprint of this registered report and this project’s preregistration documentation are available at https://osf.io/z2egy/.","2019-04-01","2019-10-31 20:39:54","2019-10-31T20:39:54Z","2019-06-11 14:46:12","2332858419848446","","2","5","","AERA Open","","","","","","","","en","","","","","SAGE Journals","","https://osf.io/kazy9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HA6334QE","journalArticle","2018","Parrish, Audrey E.; Afrifa, Elyce; Beran, Michael J.","Exploring decoy effects on computerized task preferences in rhesus monkeys (Macaca mulatta).","Animal Behavior and Cognition","","23725052, 23724323","10/ggb8c2","http://www.animalbehaviorandcognition.org/article.php?id=1145","","2018-04-30","2019-10-31 20:36:42","2019-10-31T20:36:42Z","2018-08-07 17:11:50","","","2","5","","","","","","","","","","","","","","","Crossref","","00001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GTNTUXRW","journalArticle","2018","Frenken, Marius; Berti, Stefan","Exploring the switching of the focus of attention within working memory: A combined event-related potential and behavioral study","International Journal of Psychophysiology","","01678760","10/gdctvr","http://linkinghub.elsevier.com/retrieve/pii/S0167876017305846","","2018-02-21","2019-10-31 20:36:00","2019-10-31T20:36:00Z","2018-04-09 13:19:08","30-41","","","126","","","Exploring the switching of the focus of attention within working memory","","","","","","","en","","","","","CrossRef","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J34BU5AI","journalArticle","2017","McCarthy, Randy J.","Due diligence: revisiting the heat–aggression association hypothesis","Comprehensive Results in Social Psychology","","2374-3603, 2374-3611","10/ggb8bj","https://www.tandfonline.com/doi/full/10.1080/23743603.2017.1378071","","2017-09-02","2019-10-31 20:35:40","2019-10-31T20:35:40Z","2018-04-03 14:41:23","216-227","","2-3","2","","","Due diligence","","","","","","","en","","","","","CrossRef","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FWEKZ6QK","journalArticle","2018","Li, Shelley Xin; Sandino, Tatiana","Effects of an Information Sharing System on Employee Creativity, Engagement, and Performance","Journal of Accounting Research","","00218456","10/gf9h4n","http://doi.wiley.com/10.1111/1475-679X.12202","","2018-02-03","2019-10-31 20:35:02","2019-10-31T20:35:02Z","2018-02-09 15:12:47","","","","","","","","","","","","","","en","","","","","CrossRef","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9FDXPCCA","journalArticle","2014","Brandt, Mark J.; IJzerman, Hans; Blanken, Irene","Does Recalling Moral Behavior Change the Perception of Brightness?: A Replication and Meta-Analysis of Banerjee, Chatterjee, and Sinha (2012)","Social Psychology","","1864-9335, 2151-2590","10/f56dwb","http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000191","","2014-01-01","2019-10-31 20:34:59","2019-10-31T20:34:59Z","2018-04-10 20:38:18","246-252","","3","45","","","Does Recalling Moral Behavior Change the Perception of Brightness?","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJBVKHTK","journalArticle","2017","Radel, Rémi; Tempest, Gavin; Denis, Gauthier; Besson, Pierre; Zory, Raphael","Extending the limits of force endurance: Stimulation of the motor or the frontal cortex?","Cortex","","00109452","10/gctbh3","http://linkinghub.elsevier.com/retrieve/pii/S0010945217303337","","2017-10-09","2019-10-31 20:34:57","2019-10-31T20:34:57Z","2018-04-04 17:00:14","96-108","","","97","","","Extending the limits of force endurance","","","","","","","en","","","","","CrossRef","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4RWDGD8V","journalArticle","2016","Klauer, Karl Christoph; Becker, Manuel; Spruyt, Adriaan","Evaluative Priming in the Pronunciation Task: A Preregistered Replication and Extension","Experimental Psychology","","1618-3169, 2190-5142","10/f8f3c9","http://econtent.hogrefe.com/doi/10.1027/1618-3169/a000286","","2016-03-29","2019-10-31 20:34:57","2019-10-31T20:34:57Z","2017-05-05 12:58:14","70-78","","1","63","","","Evaluative Priming in the Pronunciation Task","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QVMH7SE2","journalArticle","2017","Breuer, Johannes; Velez, John; Bowman, Nicholas; Wulf, Tim; Bente, Gary","“Drive the Lane; Together, Hard!”: An Examination of the Effects of Supportive Coplaying and Task Difficulty on Prosocial Behavior","Journal of Media Psychology","","1864-1105, 2151-2388","10/ggb7zj","http://econtent.hogrefe.com/doi/10.1027/1864-1105/a000209","","2017-03-21","2019-10-31 20:34:51","2019-10-31T20:34:51Z","2017-03-25 23:14:38","31-41","","1","29","","","“Drive the Lane; Together, Hard!”","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3SAXFVGV","journalArticle","2017","van der Zee, Tim; Admiraal, Wilfried; Paas, Fred; Saab, Nadira; Giesbers, Bas","Effects of Subtitles, Complexity, and Language Proficiency on Learning From Online Education Videos","Journal of Media Psychology","","1864-1105, 2151-2388","10/gfrkm8","http://econtent.hogrefe.com/doi/10.1027/1864-1105/a000208","","2017-03-21","2019-10-31 20:34:51","2019-10-31T20:34:51Z","2017-03-25 23:14:32","18-30","","1","29","","","","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SI348XTM","journalArticle","2017","Jackson, Benita; Nault, Kelly; Smart Richman, Laura; LaBelle, Onawa; Rohleder, Nicolas","Does that pose become you? Testing the effect of body postures on self-concept","Comprehensive Results in Social Psychology","","","10/ggb73r","https://www.tandfonline.com/doi/full/10.1080/23743603.2017.1341178","","2017-06-28","2019-10-31 20:33:46","2019-10-31T20:33:46Z","","81-105","","","2","","","Does that pose become you?","","","","","","","","","","","","DataCite","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RG7PBPKK","journalArticle","2017","Whillans, Ashley V.; Seider, Scott C.; Chen, Lihan; Dwyer, Ryan J.; Novick, Sarah; Gramigna, Kathryn J.; Mitchell, Brittany A.; Savalei, Victoria; Dickerson, Sally S.; Dunn, Elizabeth W.","Does volunteering improve well-being?","Comprehensive Results in Social Psychology","","2374-3603, 2374-3611","10/ggb72n","https://www.tandfonline.com/doi/full/10.1080/23743603.2016.1273647","","2017-01-26","2019-10-31 20:33:29","2019-10-31T20:33:29Z","2017-05-04 11:44:36","1-16","","","","","","","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INKJW9X6","journalArticle","2016","Ronay, Richard; Tybur, Joshua M.; van Huijstee, Dian; Morssinkhof, Margot","Embodied power, testosterone, and overconfidence as a causal pathway to risk-taking","Comprehensive Results in Social Psychology","","2374-3603, 2374-3611","10/ggb72k","https://www.tandfonline.com/doi/full/10.1080/23743603.2016.1248081","","2016-12-06","2019-10-31 20:33:28","2019-10-31T20:33:28Z","2017-05-04 11:45:07","1-16","","","","","","","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
