"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"G4I7SIS9","journalArticle","2022","Karhulahti, Veli-Matti; Vahlo, Jukka; Martončik, Marcel; Munukka, Matti; Koskimaa, Raine; von Bonsdorff, Mikaela","Ontological diversity in gaming disorder measurement: a nationally representative registered report","Addiction Research & Theory","","1606-6359","10.1080/16066359.2022.2115033","https://doi.org/10.1080/16066359.2022.2115033","Gaming-related health problems have been researched since the 1980s with numerous different ontologies as reference systems, from self-assessed ‘game addiction’ to ‘pathological gambling’ (in the Diagnostic and Statistical Manual of Mental Disorders [DSM]-IV), ‘internet gaming disorder’ (in the third section of the DSM-5) and most recently ‘gaming disorder’ (in the International Classification of Diseases [ICD]-11). Our goal was to investigate how screening instruments that derive from different ontologies differ in identifying associated problem groups. By using four central screening instruments, each representing a different ontological basis, we hypothesized differences and similarities in prevalence, overlap, and health. A nationally representative (N = 8217) sample of Finnish participants was collected. The screening instruments produced significantly different prevalence rates (from 0.4% to 6.9%) and the binomial probabilities of group overlap ranged from poor (0.419) to good (0.919). Expectedly, the problem groups had lower mental health than the general population, yet exploratory analyses implied equivalent or significantly higher physical health. We also found strong exploratory evidence for mischievous responding to complicate the measurement of gaming problems. Considering that several major differences were confirmed between the four gaming problem constructs, we recommend researchers to clearly define their construct of interest, i.e. whether they are studying the ICD-11 based official mental disorder, the DSM-5 proposed ‘internet gaming disorder’, or other gaming problems—especially in future meta-analyses.","2022-09-05","2023-02-24 19:12:30","2023-02-24T19:12:30Z","2023-02-24 19:12:30","1-11","","0","0","","","Ontological diversity in gaming disorder measurement","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Taylor & Francis _eprint: https://doi.org/10.1080/16066359.2022.2115033","","","","","Behavioral addiction; games; open science; philosophy; prevalence; technology use","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NYPJ3D3K","preprint","2023","Manolios, Sandy; Jonker, Catholijn M.; Liem, Cynthia C. S.","Registered Report : Perception of Other's Musical Preferences Based on Their Personal Values","","","","10.48550/arXiv.2302.10088","http://arxiv.org/abs/2302.10088","The present work is part of a research line seeking to uncover the mysteries of what lies behind people's musical preferences in order to provide better music recommendations. More specifically, it takes the angle of personal values. Personal values are what we as people strive for, and are a popular tool in marketing research to understand customer preferences for certain types of product. Therefore, it makes sense to explore their usefulness in the music domain. Based on a previous qualitative work using the Means-End theory, we designed a survey in an attempt to more quantitatively approach the relationship between personal values and musical preferences. We support our approach with a simulation study as a tool to improve the experimental procedure and decisions.","2023-02-20","2023-02-24 14:45:46","2023-02-24T14:45:46Z","2023-02-24 14:45:46","","","","","","","Registered Report","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2302.10088 [cs]","","","","","Computer Science - Multimedia; H.1.2","","","","","","","","","","","","","","","","","","","arXiv:2302.10088","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FHAZYEEB","preprint","2023","Manolios, Sandy; Jonker, Catholijn M.; Liem, Cynthia C. S.","Registered Report : Perception of Other's Musical Preferences Based on Their Personal Values","","","","","http://arxiv.org/abs/2302.10088","The present work is part of a research line seeking to uncover the mysteries of what lies behind people's musical preferences in order to provide better music recommendations. More specifically, it takes the angle of personal values. Personal values are what we as people strive for, and are a popular tool in marketing research to understand customer preferences for certain types of product. Therefore, it makes sense to explore their usefulness in the music domain. Based on a previous qualitative work using the Means-End theory, we designed a survey in an attempt to more quantitatively approach the relationship between personal values and musical preferences. We support our approach with a simulation study as a tool to improve the experimental procedure and decisions.","2023-02-20","2023-02-23 20:03:34","2023-02-23T20:03:34Z","2023-02-23 20:03:28","","","","","","","Registered Report","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2302.10088 [cs]","","","","","Computer Science - Multimedia; H.1.2","","","","","","","","","","","","","","","","","","","arXiv:2302.10088","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GPUK2FUE","journalArticle","2017","Lightner, Aaron D.; Barclay, Pat; Hagen, Edward H.","Radical framing effects in the ultimatum game: the impact of explicit culturally transmitted frames on economic decision-making","Royal Society Open Science","","2054-5703","10/ggb77p","http://rsos.royalsocietypublishing.org/lookup/doi/10.1098/rsos.170543","","2017-12-20","2021-01-06 14:40:37","2021-01-06T14:40:37Z","2018-02-12 14:12:49","170543","","12","4","","","Radical framing effects in the ultimatum game","","","","","","","en","","","","","CrossRef","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5GFQ7MNA","journalArticle","2017","Lumian, Daniel S.; McRae, Kateri","Preregistered Replication of “Affective Flexibility: Evaluative Processing Goals Shape Amygdala Activity”","Psychological Science","","0956-7976, 1467-9280","10/gbw9hf","http://journals.sagepub.com/doi/10.1177/0956797617719730","","2017-08-09","2021-01-06 14:40:03","2021-01-06T14:40:03Z","","1193-1200","","","","","","Preregistered Replication of “Affective Flexibility","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6D2REJYK","journalArticle","","McCormick, C. R.; Redden, R. S.; Hurst, A. J.; Klein, R. M.","On the selection of endogenous and exogenous signals","Royal Society Open Science","","","10.1098/rsos.190134","https://royalsocietypublishing.org/doi/10.1098/rsos.190134","Alerting is one of the three components of attention which involves the eliciting and maintenance of arousal. A seminal study by Posner et al. (Posner MI, Klein R, Summers J, Buggie S. 1973 Mem. Cognit.1, 2–12 (doi:10.3758/BF03198062)) focused on how changing the interval between an alerting signal and a target would impact the speed and accuracy of responding. Participants indicated whether targets were presented on the left or right side of the fixation point. Auditory warning signals were played at various intervals prior to the target to alert participants and prepare them to make a response. Reaction times revealed a robust, U-shaped, preparation function. Importantly, a clear speed-accuracy trade-off (SAT) was observed. In the current experiment, we replicated the methodological components of this seminal study while implementing a novel auditory warning signal (Lawrence MA, Klein RM. 2013 J. Exp. Psychol. General142, 560 (doi:10.1037/a0029023)) that was either purely endogenous (change in quality without a change in intensity; analogous to isoluminant colour change in vision) or a combination of endogenous and exogenous (change in both quality and intensity). We expected to replicate the U-shaped preparation function and SAT observed by Posner and colleagues. Based on Lawrence and Klein's findings we also expected the SAT to be more robust with the intense signal in comparison to the isointense signal.","","2020-03-20 13:53:59","2020-03-20T13:53:59Z","2020-03-20 13:52:53","190134","","11","6","","Royal Society Open Science","","","","","","","","","","","","","royalsocietypublishing.org (Atypon)","","00000  https://osf.io/grbs2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LRVBZY93","journalArticle","2019","Brown, Violet A.; Strand, Julia F.","“Paying” attention to audiovisual speech: Do incongruent stimuli incur greater costs?","Attention, Perception, & Psychophysics","","1943-3921, 1943-393X","10/ggb83h","http://link.springer.com/10.3758/s13414-019-01772-x","","2019-06-13","2019-10-31 20:40:39","2019-10-31T20:40:39Z","2019-06-18 14:26:59","","","","","","Atten Percept Psychophys","“Paying” attention to audiovisual speech","","","","","","","en","","","","","DOI.org (Crossref)","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9XINQNG","journalArticle","2019","Tang, Huan","Peer-to-Peer Lenders Versus Banks: Substitutes or Complements?","The Review of Financial Studies","","0893-9454, 1465-7368","10/gfx6jf","https://academic.oup.com/rfs/article/32/5/1900/5427773","","2019-05-01","2019-10-31 20:39:28","2019-10-31T20:39:28Z","2019-05-12 01:34:19","1900-1938","","5","32","","","Peer-to-Peer Lenders Versus Banks","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GFBMD7YP","journalArticle","2019","Hillier, David; Loncan, Tiago","Political uncertainty and Stock returns: Evidence from the Brazilian Political Crisis","Pacific-Basin Finance Journal","","0927538X","10/ggb8nx","https://linkinghub.elsevier.com/retrieve/pii/S0927538X18303822","","2019-04","2019-10-31 20:39:24","2019-10-31T20:39:24Z","2019-05-20 19:57:49","1-12","","","54","","Pacific-Basin Finance Journal","Political uncertainty and Stock returns","","","","","","","en","","","","","DOI.org (Crossref)","","00002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MBWUWH98","journalArticle","2018","McCarthy, Randy J.; Skowronski, John J.; Verschuere, Bruno; Meijer, Ewout H.; Jim, Ariane; Hoogesteyn, Katherine; Orthey, Robin; Acar, Oguz A.; Aczel, Balazs; Bakos, Bence E.; Barbosa, Fernando; Baskin, Ernest; Bègue, Laurent; Ben-Shakhar, Gershon; Birt, Angie R.; Blatz, Lisa; Charman, Steve D.; Claesen, Aline; Clay, Samuel L.; Coary, Sean P.; Crusius, Jan; Evans, Jacqueline R.; Feldman, Noa; Ferreira-Santos, Fernando; Gamer, Matthias; Gerlsma, Coby; Gomes, Sara; González-Iraizoz, Marta; Holzmeister, Felix; Huber, Juergen; Huntjens, Rafaele J. C.; Isoni, Andrea; Jessup, Ryan K.; Kirchler, Michael; klein Selle, Nathalie; Koppel, Lina; Kovacs, Marton; Laine, Tei; Lentz, Frank; Loschelder, David D.; Ludvig, Elliot A.; Lynn, Monty L.; Martin, Scott D.; McLatchie, Neil M.; Mechtel, Mario; Nahari, Galit; Özdoğru, Asil Ali; Pasion, Rita; Pennington, Charlotte R.; Roets, Arne; Rozmann, Nir; Scopelliti, Irene; Spiegelman, Eli; Suchotzki, Kristina; Sutan, Angela; Szecsi, Peter; Tinghög, Gustav; Tisserand, Jean-Christian; Tran, Ulrich S.; Van Hiel, Alain; Vanpaemel, Wolf; Västfjäll, Daniel; Verliefde, Thomas; Vezirian, Kévin; Voracek, Martin; Warmelink, Lara; Wick, Katherine; Wiggins, Bradford J.; Wylie, Keith; Yıldız, Ezgi","Registered Replication Report on Srull and Wyer (1979)","Advances in Methods and Practices in Psychological Science","","2515-2459, 2515-2467","10/ggb8fd","http://journals.sagepub.com/doi/10.1177/2515245918777487","","2018-09","2019-10-31 20:37:48","2019-10-31T20:37:48Z","2018-11-16 20:58:22","321-336","","3","1","","","","","","","","","","en","","","","","Crossref","","00001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
