"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"JJYI56IZ","journalArticle","2023","Yarrow, K.","Spatial attention is not affected by alpha or beta transcranial Alternating Current Stimulation: a registered report","Cortex","","0010-9452","","https://openaccess.city.ac.uk/id/eprint/30166/","Using Electroencephalography (EEG) an event-related change in alpha activity has been observed over primary sensory cortices during the allocation of spatial attention. This is most prominent during top-down, or endogenous, attention, and nearly absent in bottom-up, or exogenous orienting. These changes are highly lateralised, such that an increase in alpha power is seen ipsilateral to the attended region of space and a decrease is seen contralaterally. Whether these changes in alpha oscillatory activity are causally related to attentional resources, or to perceptual processes, or are simply epiphenomenal, is unknown. If alpha oscillations are indicative of a causal mechanism whereby attention is allocated to a region of space, it remains an open question as to whether this is driven by ipsilateral increases or contralateral decreases in alpha power. This preregistered report set out to test these questions. To do so, we used transcranial Alternating Current Stimulation (tACS) to modulate alpha activity in the somatosensory cortex whilst measuring performance on established tactile attention paradigms. All participants completed an endogenous and exogenous tactile attention task in three stimulation conditions; alpha, sham and beta. Sham and beta stimulation operated as controls so that any observed effects could be attributed to alpha stimulation specifically. We replicated previous behavioural findings in all stimulation conditions showing a facilitation of cued trials in the endogenous task, and inhibition of return in the exogenous task. However, these were not affected by stimulation manipulations. Using Bayes-factor analysis we show strong support for the null hypotheses – that the manipulation of Alpha by tACS does not cause changes in tactile spatial attention. This well-powered study, conducted over three separate days, is an important contribution to the current debate regarding the efficiency of brain stimulation.","2023-03-30","2023-05-01 07:00:02","2023-05-01T07:00:02Z","2023-04-14 17:01:46","","","","","","","Spatial attention is not affected by alpha or beta transcranial Alternating Current Stimulation","","","","","","","en","cc_by_nc_nd_4","","","","openaccess.city.ac.uk","","Publisher: Elsevier","","","","","⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U8XSM8ZN","journalArticle","2022","Chen, Edward; Bailey, Drew; Jaeggi, Susanne","Supplementary materials for: No clear support for differential influences of visuospatial and phonological resources on mental arithmetic: A Registered Report","","","","","https://www.psycharchives.org/index.php/en/item/0a4f0c67-2354-4df4-a227-36cec426a099","","2022-05-23","2023-03-02 02:41:38","2023-03-02T02:41:38Z","2023-03-01 18:55:44","","","","","","","Supplementary materials for","","","","","","","en","","","","","www.psycharchives.org","","","","","","","⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I7URZVD6","journalArticle","2022","Schönegger, Philipp; Verheyen, Steven","Taking A Closer Look At The Bayesian Truth Serum: A Registered Report (Stage 2 Registered Report)","OSF Preprints","","","","https://ideas.repec.org//p/osf/osfxxx/9zvqj.html","Over the past decade, psychology and its cognate disciplines have undergone substantial scientific reform, ranging from advances in statistical methodology to significant changes in academic norms. One aspect of experimental design that has received comparatively little attention is incentivisation, i.e. the way that participants are rewarded and incentivised monetarily for their participation in experiments and surveys. While incentive-compatible designs are the norm in disciplines like economics, the majority of studies in psychology and experimental philosophy are constructed such that individuals’ incentives to maximise their payoffs in many cases stand opposed to their incentives to state their true preferences honestly. This is in part because the subject matter is often self-report data about subjective topics and the sample is drawn from online platforms like Prolific or MTurk where many participants are out to make a quick buck. One mechanism that allows for the introduction of an incentive-compatible design in such circumstances is the Bayesian Truth Serum (BTS; Prelec, 2004), which rewards participants based on how surprisingly common their answers are. Recently, Schoenegger (2021) applied this mechanism in the context of Likert-scale self-reports, finding that the introduction of this mechanism significantly altered response behaviour. In this registered report, we further investigate this mechanism by (i) attempting to directly replicate the previous result and (ii) analysing if the Bayesian Truth Serum’s effect is distinct from the effects of its constituent parts (increase in expected earnings and addition of prediction tasks). We fail to replicate the effect of the BTS on response behaviour and are as such unable to recommend wide adoption of the BTS on the basis of these data. Further, we provide weak evidence that the prediction task itself influences response distributions and that this task’s effect is distinct from an increase in expected earnings, suggesting that the BTS’s effects may ameliorate distinct effects of its constituent parts.","2022-06-11","2023-03-02 02:41:36","2023-03-02T02:41:36Z","2023-03-01 20:40:15","","","","","","","Taking A Closer Look At The Bayesian Truth Serum","","","","OSF Preprints","","","en","","","","","ideas.repec.org","","Number: 9zvqj Publisher: Center for Open Science","","","","","⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EKM6NPQ2","journalArticle","2022","Schoenegger, Philipp; Verheyen, Steven","Taking a closer look at the Bayesian truth serum: A registered report","Experimental Psychology","","2190-5142","10.1027/1618-3169/a000558","","Over the past few decades, psychology and its cognate disciplines have undergone substantial scientific reform, ranging from advances in statistical methodology to significant changes in academic norms. One aspect of experimental design that has received comparatively little attention is incentivization, i.e., the way that participants are rewarded and incentivized monetarily for their participation in experiments and surveys. While incentive-compatible designs are the norm in disciplines like economics, the majority of studies in psychology and experimental philosophy are constructed such that individuals’ incentives to maximize their payoffs in many cases stand opposed to their incentives to state their true preferences honestly. This is in part because the subject matter is often self-report data about subjective topics, and the sample is drawn from online platforms like Prolific or MTurk where many participants are out to make a quick buck. One mechanism that allows for the introduction of an incentive-compatible design in such circumstances is the Bayesian Truth Serum (BTS; Prelec, 2004), which rewards participants based on how surprisingly common their answers are. Recently, Schoenegger (2021) applied this mechanism in the context of Likert-scale self-reports, finding that the introduction of this mechanism significantly altered response behavior. In this registered report, we further investigate this mechanism by (1) attempting to directly replicate the previous result and (2) analyzing if the Bayesian Truth Serum’s effect is distinct from the effects of its constituent parts (increase in expected earnings and addition of prediction tasks). We fail to find significant differences in response behavior between participants who were simply paid for completing the study and participants who were incentivized with the BTS. Per our pre-registration, we regard this as evidence in favor of a null effect of up to V = .1 and a failure to replicate but reserve judgment as to whether the BTS mechanism should be adopted in social science fields that rely heavily on Likert-scale items reporting subjective data, seeing that smaller effect sizes might still be of practical interest and results may differ for items different from the ones we studied. Further, we provide weak evidence that the prediction task itself influences response distributions and that this task’s effect is distinct from an increase in expected earnings, suggesting a complex interaction between the BTS’ constituent parts and its truth-telling instructions. (PsycInfo Database Record (c) 2022 APA, all rights reserved)","2022","2023-03-01 18:53:51","2023-03-01T18:53:51Z","","226-239","","","69","","","Taking a closer look at the Bayesian truth serum","","","","","","","","","","","","APA PsycNet","","Place: Germany Publisher: Hogrefe Publishing","","","","","Bayesian Analysis; Bonuses; Economics; Incentives; Prediction; Rewards; Statistical Probability; Truth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C7QJ8NK4","journalArticle","2022","Sansevere, Kayla S.; Wooten, Thomas; McWilliams, Thomas; Peach, Sidney; Hussey, Erika K.; Brunyé, Tad T.; Ward, Nathan","Self-reported Outcome Expectations of Non-invasive Brain Stimulation Are Malleable: a Registered Report that Replicates and Extends Rabipour et al. (2017)","Journal of Cognitive Enhancement","","2509-3304","10.1007/s41465-022-00250-x","https://doi.org/10.1007/s41465-022-00250-x","","2022-12-01","2023-03-01 18:48:11","2023-03-01T18:48:11Z","2023-03-01 18:48:11","496-513","","4","6","","J Cogn Enhanc","Self-reported Outcome Expectations of Non-invasive Brain Stimulation Are Malleable","","","","","","","en","","","","","Springer Link","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7KI7VJLI","report","2022","Bombail, Vincent; Brown, Sarah M.; Martin, Jessica E.; Meddle, Simone L.; Mendl, Michael; Robinson, Emma S. J.; Hammond, Tayla J.; Nielsen, Birte L.; LaFollette, Megan R.; Vinuela-Fernandez, Ignacio; Tivey, Emma K. L.; Lawrence, Alistair B.","Stage 1 Registered Report: Refinement of tickling protocols to improve positive animal welfare in laboratory rats","","","","","https://f1000research.com/articles/11-1053","Rat tickling is a heterospecific interaction for experimenters to mimic the interactions of rat play, where they produce 50 kHz ultrasonic vocalisations (USV), symptoms of positive affect; tickling can improve laboratory rat welfare. The standard rat tickling protocol involves gently pinning the rat in a supine position. However, individual response to this protocol varies. This suggests there is a risk that some rats may perceive tickling as only a neutral experience, while others as a positive one, depending on how tickling is performed. Based on our research experiences of the standard tickling protocol we have developed a playful handling (PH) protocol, with reduced emphasis on pinning, intended to mimic more closely the dynamic nature of play. We will test whether our PH protocol gives rise to more uniform increases in positive affect across individuals relative to protocols involving pinning. We will compare the response of juvenile male and female Wistar rats as: Control (hand remains still against the side of the test arena), P0 (PH with no pinning), P1 (PH with one pin), P4 (PH with four pins). P1 and P4 consist of a background of PH, with treatments involving administration of an increasing dosage of pinning per PH session. We hypothesise that rats exposed to handling protocols that maximise playful interactions (where pinning number per session decreases) will show an overall increase in total 50 kHz USV as an indicator of positive affect, with less variability. We will explore whether behavioural and physiological changes associated with alterations in PH experience are less variable. We propose that maximising the numbers of rats experiencing tickling as a positive experience will reduce the variation in response variables affected by tickling and increase the repeatability of research where tickling is applied either as a social enrichment or as a treatment.","2022-11-18","2023-02-24 21:40:02","2023-02-24T21:40:02Z","2023-02-24 21:40:02","","","","","","","Stage 1 Registered Report","","","","","F1000Research","","en","http://creativecommons.org/licenses/by/4.0/","","","","f1000research.com","","DOI: 10.12688/f1000research.125649.2 Type: article","","","","","affective neuroscience; laboratory animal welfare; playful handling; positive animal welfare; protocol; rat tickling","","","","","","","","","","","","","","","","","","","11:1053","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ISS45EDR","journalArticle","2019","He, Joyce C.; Côté, Stéphane","Self-insight into emotional and cognitive abilities is not related to higher adjustment","Nature Human Behaviour","","2397-3374","10.1038/s41562-019-0644-0","https://www.nature.com/articles/s41562-019-0644-0","Despite the popularity of the Ancient Greek maxim ‘know thyself’, the importance of self-insight for adjustment, or effective psychological functioning, remains unclear. Here we examined four perspectives about how cognitive and emotional abilities and self-views about these abilities relate to adjustment. We administered tests of cognitive and emotional abilities and assessed self-views about these abilities. Participants then completed daily diaries for a week to report multiple self-reported indicators of adjustment. We analysed data using polynomial regression and response surface analysis. We found no support for benefits of self-insight. The conditions to infer support for linear or curvilinear associations between abilities or self-views about these abilities and adjustment were also not met. The findings suggest that giving employees and students feedback about their cognitive and emotional abilities in organizations and in schools may not enhance their adjustment. We discuss the limitations of our study and offer suggestions for future research.","2019-08","2023-02-24 21:29:59","2023-02-24T21:29:59Z","2023-02-24 21:29:59","867-884","","8","3","","Nat Hum Behav","","","","","","","","en","2019 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","Number: 8 Publisher: Nature Publishing Group","","","","","Human behaviour; Psychology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U3VVATXC","journalArticle","2022","Altay, Sacha; Schwartz, Marlène; Hacquin, Anne-Sophie; Allard, Aurélien; Blancke, Stefaan; Mercier, Hugo","Scaling up interactive argumentation by providing counterarguments with a chatbot","Nature Human Behaviour","","2397-3374","10.1038/s41562-021-01271-w","https://www.nature.com/articles/s41562-021-01271-w","Discussion is more convincing than standard, unidirectional messaging, but its interactive nature makes it difficult to scale up. We created a chatbot to emulate the most important traits of discussion. A simple argument pointing out the existence of a scientific consensus on the safety of genetically modified organisms (GMOs) already led to more positive attitudes towards GMOs, compared with a control message. Providing participants with good arguments rebutting the most common counterarguments against GMOs led to much more positive attitudes towards GMOs, whether the participants could immediately see all the arguments or could select the most relevant arguments in a chatbot. Participants holding the most negative attitudes displayed more attitude change in favour of GMOs. Participants updated their beliefs when presented with good arguments, but we found no evidence that an interactive chatbot proves more persuasive than a list of arguments and counterarguments.","2022-04","2023-02-24 21:28:35","2023-02-24T21:28:35Z","2023-02-24 21:28:35","579-592","","4","6","","Nat Hum Behav","","","","","","","","en","2022 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","Number: 4 Publisher: Nature Publishing Group","","","","","Human behaviour; Psychology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IKBEI9Z9","journalArticle","2022","Bago, Bence; Kovacs, Marton; Protzko, John; Nagy, Tamas; Kekecs, Zoltan; Palfi, Bence; Adamkovic, Matus; Adamus, Sylwia; Albalooshi, Sumaya; Albayrak-Aydemir, Nihan; Alfian, Ilham N.; Alper, Sinan; Alvarez-Solas, Sara; Alves, Sara G.; Amaya, Santiago; Andresen, Pia K.; Anjum, Gulnaz; Ansari, Daniel; Arriaga, Patrícia; Aruta, John Jamir Benzon R.; Arvanitis, Alexios; Babincak, Peter; Barzykowski, Krystian; Bashour, Bana; Baskin, Ernest; Batalha, Luisa; Batres, Carlota; Bavolar, Jozef; Bayrak, Fatih; Becker, Benjamin; Becker, Maja; Belaus, Anabel; Białek, Michał; Bilancini, Ennio; Boller, Daniel; Boncinelli, Leonardo; Boudesseul, Jordane; Brown, Benjamin T.; Buchanan, Erin M.; Butt, Muhammad M.; Calvillo, Dustin P.; Carnes, Nate C.; Celniker, Jared B.; Chartier, Christopher R.; Chopik, William J.; Chotikavan, Poom; Chuan-Peng, Hu; Clancy, Rockwell F.; Çoker, Ogeday; Correia, Rita C.; Adoric, Vera Cubela; Cubillas, Carmelo P.; Czoschke, Stefan; Daryani, Yalda; de Grefte, Job A. M.; de Vries, Wieteke C.; Burak, Elif G. Demirag; Dias, Carina; Dixson, Barnaby J. W.; Du, Xinkai; Dumančić, Francesca; Dumbravă, Andrei; Dutra, Natalia B.; Enachescu, Janina; Esteban-Serna, Celia; Eudave, Luis; Evans, Thomas R.; Feldman, Gilad; Felisberti, Fatima M.; Fiedler, Susann; Findor, Andrej; Fleischmann, Alexandra; Foroni, Francesco; Francová, Radka; Frank, Darius-Aurel; Fu, Cynthia H. Y.; Gao, Shan; Ghasemi, Omid; Ghazi-Noori, Ali-Reza; Ghossainy, Maliki E.; Giammusso, Isabella; Gill, Tripat; Gjoneska, Biljana; Gollwitzer, Mario; Graton, Aurélien; Grinberg, Maurice; Groyecka-Bernard, Agata; Harris, Elizabeth A.; Hartanto, Andree; Hassan, Widad A. N. M.; Hatami, Javad; Heimark, Katrina R.; Hidding, Jasper J. J.; Hristova, Evgeniya; Hruška, Matej; Hudson, Charlotte A.; Huskey, Richard; Ikeda, Ayumi; Inbar, Yoel; Ingram, Gordon P. D.; Isler, Ozan; Isloi, Chris; Iyer, Aishwarya; Jaeger, Bastian; Janssen, Steve M. J.; Jiménez-Leal, William; Jokić, Biljana; Kačmár, Pavol; Kadreva, Veselina; Kaminski, Gwenaël; Karimi-Malekabadi, Farzan; Kasper, Arno T. A.; Kendrick, Keith M.; Kennedy, Bradley J.; Kocalar, Halil E.; Kodapanakkal, Rabia I.; Kowal, Marta; Kruse, Elliott; Kučerová, Lenka; Kühberger, Anton; Kuzminska, Anna O.; Lalot, Fanny; Lamm, Claus; Lammers, Joris; Lange, Elke B.; Lantian, Anthony; Lau, Ivy Y.-M.; Lazarevic, Ljiljana B.; Leliveld, Marijke C.; Lenz, Jennifer N.; Levitan, Carmel A.; Lewis, Savannah C.; Li, Manyu; Li, Yansong; Li, Haozheng; Lima, Tiago J. S.; Lins, Samuel; Liuzza, Marco Tullio; Lopes, Paula; Lu, Jackson G.; Lynds, Trent; Máčel, Martin; Mackinnon, Sean P.; Maganti, Madhavilatha; Magraw-Mickelson, Zoe; Magson, Leon F.; Manley, Harry; Marcu, Gabriela M.; Seršić, Darja Masli; Matibag, Celine-Justine; Mattiassi, Alan D. A.; Mazidi, Mahdi; McFall, Joseph P.; McLatchie, Neil; Mensink, Michael C.; Miketta, Lena; Milfont, Taciano L.; Mirisola, Alberto; Misiak, Michal; Mitkidis, Panagiotis; Moeini-Jazani, Mehrad; Monajem, Arash; Moreau, David; Musser, Erica D.; Narhetali, Erita; Ochoa, Danielle P.; Olsen, Jerome; Owsley, Nicholas C.; Özdoğru, Asil A.; Panning, Miriam; Papadatou-Pastou, Marietta; Parashar, Neha; Pärnamets, Philip; Paruzel-Czachura, Mariola; Parzuchowski, Michal; Paterlini, Julia V.; Pavlacic, Jeffrey M.; Peker, Mehmet; Peters, Kim; Piatnitckaia, Liudmila; Pinto, Isabel; Policarpio, Monica Renee; Pop-Jordanova, Nada; Pratama, Annas J.; Primbs, Maximilian A.; Pronizius, Ekaterina; Purić, Danka; Puvia, Elisa; Qamari, Vahid; Qian, Kun; Quiamzade, Alain; Ráczová, Beáta; Reinero, Diego A.; Reips, Ulf-Dietrich; Reyna, Cecilia; Reynolds, Kimberly; Ribeiro, Matheus F. F.; Röer, Jan P.; Ross, Robert M.; Roussos, Petros; Ruiz-Dodobara, Fernando; Ruiz-Fernandez, Susana; Rutjens, Bastiaan T.; Rybus, Katarzyna; Samekin, Adil; Santos, Anabela C.; Say, Nicolas; Schild, Christoph; Schmidt, Kathleen; Ścigała, Karolina A.; Sharifian, MohammadHasan; Shi, Jiaxin; Shi, Yaoxi; Sievers, Erin; Sirota, Miroslav; Slipenkyj, Michael; Solak, Çağlar; Sorokowska, Agnieszka; Sorokowski, Piotr; Söylemez, Sinem; Steffens, Niklas K.; Stephen, Ian D.; Sternisko, Anni; Stevens-Wilson, Laura; Stewart, Suzanne L. K.; Stieger, Stefan; Storage, Daniel; Strube, Justine; Susa, Kyle J.; Szekely-Copîndean, Raluca D.; Szostak, Natalia M.; Takwin, Bagus; Tatachari, Srinivasan; Thomas, Andrew G.; Tiede, Kevin E.; Tiong, Lucas E.; Tonković, Mirjana; Trémolière, Bastien; Tunstead, Lauren V.; Türkan, Belgüzar N.; Twardawski, Mathias; Vadillo, Miguel A.; Vally, Zahir; Vaughn, Leigh Ann; Verschuere, Bruno; Vlašiček, Denis; Voracek, Martin; Vranka, Marek A.; Wang, Shuzhen; West, Skye-Loren; Whyte, Stephen; Wilton, Leigh S.; Wlodarczyk, Anna; Wu, Xue; Xin, Fei; Yadanar, Su; Yama, Hiroshi; Yamada, Yuki; Yilmaz, Onurcan; Yoon, Sangsuk; Young, Danielle M.; Zakharov, Ilya; Zein, Rizqy A.; Zettler, Ingo; Žeželj, Iris L.; Zhang, Don C.; Zhang, Jin; Zheng, Xiaoxiao; Hoekstra, Rink; Aczel, Balazs","Situational factors shape moral judgements in the trolley dilemma in Eastern, Southern and Western countries in a culturally diverse sample","Nature Human Behaviour","","2397-3374","10.1038/s41562-022-01319-5","https://www.nature.com/articles/s41562-022-01319-5","The study of moral judgements often centres on moral dilemmas in which options consistent with deontological perspectives (that is, emphasizing rules, individual rights and duties) are in conflict with options consistent with utilitarian judgements (that is, following the greater good based on consequences). Greene et al. (2009) showed that psychological and situational factors (for example, the intent of the agent or the presence of physical contact between the agent and the victim) can play an important role in moral dilemma judgements (for example, the trolley problem). Our knowledge is limited concerning both the universality of these effects outside the United States and the impact of culture on the situational and psychological factors affecting moral judgements. Thus, we empirically tested the universality of the effects of intent and personal force on moral dilemma judgements by replicating the experiments of Greene et al. in 45 countries from all inhabited continents. We found that personal force and its interaction with intention exert influence on moral judgements in the US and Western cultural clusters, replicating and expanding the original findings. Moreover, the personal force effect was present in all cultural clusters, suggesting it is culturally universal. The evidence for the cultural universality of the interaction effect was inconclusive in the Eastern and Southern cultural clusters (depending on exclusion criteria). We found no strong association between collectivism/individualism and moral dilemma judgements.","2022-06","2023-02-24 21:19:53","2023-02-24T21:19:53Z","2023-02-24 21:19:53","880-895","","6","6","","Nat Hum Behav","","","","","","","","en","2022 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","Number: 6 Publisher: Nature Publishing Group","","","","","Cultural and media studies; Human behaviour","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZGXKYNMR","report","2023","Tressoldi, Patrizio E.; Storm, Lance","Stage 2 Registered Report: Anomalous perception in a Ganzfeld condition - A meta-analysis of more than 40 years investigation","","","","","https://f1000research.com/articles/10-234","This meta-analysis is an investigation into anomalous perception (i.e., conscious identification of information without any conventional sensorial means). The technique used for eliciting an effect is the ganzfeld condition (a form of sensory homogenization that eliminates distracting peripheral noise). The database consists of studies published between January 1974 and December 2020 inclusive. The overall effect size estimated both with a frequentist and a Bayesian random-effect model, were in close agreement yielding an effect size of .099 (.05-.14). This result passed four publication bias tests and seems not contaminated by questionable research practices. Trend analysis carried out with a cumulative meta-analysis and a meta-regression model with Year of publication as covariate did not indicate a sign of the decline of this effect size. The moderators' analyses show that selected participants' outcomes were almost three times those obtained by non-selected participants and that tasks that simulate telepathic communication show a two-fold effect size with respect to tasks requiring the participants to guess a target. The Stage 1 Registered Report can be accessed here: https://doi.org/10.12688/f1000research.24868.3","2023-02-09","2023-02-24 14:45:11","2023-02-24T14:45:11Z","2023-02-24 14:45:11","","","","","","","Stage 2 Registered Report","","","","","F1000Research","","en","http://creativecommons.org/licenses/by/4.0/","","","","f1000research.com","","DOI: 10.12688/f1000research.51746.2 Type: article","","","","","Rgistered Report; anomalous perception; ganzfeld; meta-analysis","","","","","","","","","","","","","","","","","","","10:234","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNLIRHB4","journalArticle","","Brick, Cameron; McDowell, Michelle; Freeman, Alexandra L. J.","Risk communication in tables versus text: a registered report randomized trial on ‘fact boxes'","Royal Society Open Science","","","10.1098/rsos.190876","https://royalsocietypublishing.org/doi/10.1098/rsos.190876","Objectives: identifying effective summary formats is fundamental to multiple fields including science communication, systematic reviews, evidence-based policy and medical decision-making. This study tested whether table or text-only formats lead to better comprehension of the potential harms and benefits of different options, here in a medical context. Design: pre-registered, longitudinal experiment: between-subjects factorial 2 (message format) × 2 topic (therapeutic or preventative intervention) on comprehension and later recall (CONSORT-SPI 2018). Setting: longitudinal online survey experiment. Participants: 2305 census-matched UK residents recruited through the survey panel firm YouGov. Primary outcome measure: comprehension of harms and benefits and knowledge recall after six weeks. Results: fact boxes—simple tabular messages—led to more comprehension (d = 0.39) and slightly more knowledge recall after six weeks (d = 0.12) compared to the same information in text. These patterns of results were consistent between the two medical topics and across all levels of objective numeracy and education. Fact boxes were rated as more engaging than text, and there were no differences between formats in treatment decisions, feeling informed or trust. Conclusions: the brief table format of the fact box improved the comprehension of harms and benefits relative to the text-only control. Effective communication supports informed consent and decision-making and brings ethical and practical advantages. Fact boxes and other summary formats may be effective in a wide range of communication contexts.","","2021-03-10 09:59:26","2021-03-10T09:59:26Z","2021-03-03 15:00:26","190876","","3","7","","Royal Society Open Science","Risk communication in tables versus text","","","","","","","","","","","","royalsocietypublishing.org (Atypon)","","00009  Publisher: Royal Society","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ISMBBMUA","journalArticle","2014","Evers, Ellen R. K.; Lakens, Daniël","Revisiting Tversky's diagnosticity principle","Cognition","","","10/ggb72d","http://journal.frontiersin.org/article/10.3389/fpsyg.2014.00875/full","Similarity is a fundamental concept in cognition. In 1977, Amos Tversky published a highly influential feature-based model of how people judge the similarity between objects. The model highlights the context-dependence of similarity judgments, and challenged geometric models of similarity. One of the context-dependent effects Tversky describes is the diagnosticity principle. The diagnosticity principle determines which features are used to cluster multiple objects into subgroups. Perceived similarity between items within clusters is expected to increase, while similarity between items in different clusters decreases. Here, we present two pre-registered replications of the studies on the diagnosticity effect reported in Tversky (1977). Additionally, one alternative mechanism that has been proposed to play a role in the original studies, an increase in the choice for distractor items (a substitution effect, see Medin et al., 1995), is examined. Our results replicate those found by Tversky (1977), revealing an average diagnosticity-effect of 4.75%. However, when we eliminate the possibility of substitution effects confounding the results, a meta-analysis of the data provides no indication of any remaining effect of diagnosticity.","2014","2021-01-06 14:42:08","2021-01-06T14:42:08Z","2016-08-31 16:58:55","875","","","5","","Front. Psychol","","","","","","","","","","","","","Frontiers","","Citation Key: evers_revisiting_2014 http://osf.io/e6cr3/","","","","","Replication; categorization; diagnosticity; judgments; similarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8KMBKVWP","journalArticle","2017","Zickfeld, Janis H.; Schubert, Thomas W.","Revisiting and extending a response latency measure of inclusion of the other in the self","Comprehensive Results in Social Psychology","","2374-3603","10/ggb72q","http://dx.doi.org/10.1080/23743603.2017.1298356","Although the concept of inclusion of the other in the self (IOS) has been successfully assessed with explicit self-report measures, implicit procedures have been neglected in past literature. The present article explores the validity of such an implicit measure by proposing several extensions and adaptions. We addressed methodological problems of a me/not-me response latency task developed in this literature by proposing changes in material, calculation of indices and implemented the task in an online environment. We also addressed earlier problems with statistical power and proposed a more powerful way of statistical analyses using mixed models. The me/not-me task is based on the idea that higher overlap between self and other traits results in faster response times of characterizing such a trait as descriptive of the self. This relationship should be observed for close others but not for non-close others. In a sample of 339 U.S American adults, we experimentally manipulated the nature of the target (close vs. distant) and participants engaged in the adapted me/not-me paradigm. Results indicated that trait match had a stronger negative effect on response times for participants in the close condition. The effect was also stronger for participants rating the target higher on the IOS self-report scale. We also provided convergent validity of the me/not-me procedure with other constructs ostensibly measuring interpersonal closeness. Future applications and possible limitations are discussed.","2017-04-28","2021-01-06 14:42:01","2021-01-06T14:42:01Z","2017-05-04 11:42:58","1-24","","0","0","","","","","","","","","","","","","","","Taylor and Francis+NEJM","","","","","","","Inclusion of the other in the self; implicit measure; interpersonal closeness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9SQXQNU2","journalArticle","2019","He, Joyce C.; Côté, Stéphane","Self-insight into emotional and cognitive abilities is not related to higher adjustment","Nature Human Behaviour","","2397-3374","10/c8pr","http://www.nature.com/articles/s41562-019-0644-0","","2019-07-22","2019-10-31 20:40:30","2019-10-31T20:40:30Z","2019-07-22 16:58:55","","","","","","Nat Hum Behav","","","","","","","","en","","","","","DOI.org (Crossref)","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LDN47ZSM","journalArticle","2019","Biais, Bruno; Bisière, Christophe; Bouvard, Matthieu; Casamatta, Catherine","The Blockchain Folk Theorem","The Review of Financial Studies","","0893-9454, 1465-7368","10/ggb8pn","https://academic.oup.com/rfs/article/32/5/1662/5427771","","2019-05-01","2019-10-31 20:39:28","2019-10-31T20:39:28Z","2019-05-12 01:34:19","1662-1715","","5","32","","","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YSJ89IF6","journalArticle","2019","Foley, Sean; Karlsen, Jonathan R; Putniņš, Tālis J","Sex, Drugs, and Bitcoin: How Much Illegal Activity Is Financed through Cryptocurrencies?","The Review of Financial Studies","","0893-9454, 1465-7368","10/gf2d6d","https://academic.oup.com/rfs/article/32/5/1798/5427781","","2019-05-01","2019-10-31 20:39:24","2019-10-31T20:39:24Z","2019-05-12 01:34:19","1798-1853","","5","32","","","Sex, Drugs, and Bitcoin","","","","","","","en","","","","","DOI.org (Crossref)","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
