"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5ZN9L6FU","journalArticle","2018","Repass, John; Biology, Reproducibility Project: Cancer","Replication Study: Fusobacterium nucleatum infection is prevalent in human colorectal carcinoma","eLife","","2050-084X","10/gf9h4v","https://elifesciences.org/articles/25801","Editors' Summary: This Replication Study did not reproduce those experiments in the original paper that it attempted to reproduce.","2018-03-13","2023-06-13 13:38:07","2023-06-13T13:38:07Z","2018-03-20 14:04:43","e25801","","","7","","eLife Sciences","Replication Study","","","","","","","en","© 2018 Repass et al.. This article is distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use and redistribution provided that the original author and source are credited.","","","","elifesciences.org","","00001","","","","life science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MWAUY9FR","journalArticle","2018","Shan, Xiaochuan; Danet-Desnoyers, Gwenn; Aird, Fraser; Kandela, Irawati; Tsui, Rachel; Perfito, Nicole; Iorns, Elizabeth","Replication study: androgen receptor splice variants determine taxane sensitivity in prostate cancer","PeerJ","","2167-8359","10/gf9h4t","https://peerj.com/articles/4661","In 2015, as part of the Prostate Cancer Foundation–Movember Foundation Reproducibility Initiative, we published a Registered Report (Shan et al., 2015) that described how we intended to replicate selected experiments from the paper “Androgen Receptor Splice Variants Determine Taxane Sensitivity in Prostate Cancer” (Thadani-Mulero et al., 2014). Here we report the results of those experiments. Growth of tumor xenografts from two prostate cancer xenograft lines, LuCaP 86.2, which expresses wild-type androgen receptor (AR) and AR variant 567, and LuCaP 23.1, which expresses wild-type AR and AR variant 7, were not affected by docetaxel treatment. The LuCaP 23.1 tumor xenografts grew slower than in the original study. This result is different from the original study, which reported significant reduction of tumor growth in the LuCaP 86.2. Furthermore, we were unable to detect ARv7 in the LuCaP 23.1, although we used the antibody as stated in the original study and ensured that it was detecting ARv7 via a known positive control (22rv1, Hörnberg et al., 2011). Finally, we report a meta-analysis of the result.","2018-04-16","2023-06-13 13:31:21","2023-06-13T13:31:21Z","2018-04-24 20:43:34","e4661","","","6","","PeerJ","Replication study","","","","","","","en","","","","","peerj.com","","00000  https://osf.io/gkd2u/","","","","life science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VQ4X7TS2","journalArticle","2017","Shan, Xiaochuan; Fung, Juan Jose; Kosaka, Alan; Danet-Desnoyers, Gwenn; Reproducibility Project: Cancer Biology","Replication Study: Inhibition of BET recruitment to chromatin as an effective treatment for MLL-fusion leukaemia","eLife","","2050-084X","10/gf9h45","http://elifesciences.org/lookup/doi/10.7554/eLife.25306","","2017-06-27","2023-06-13 13:30:13","2023-06-13T13:30:13Z","2017-06-28 12:34:44","","","","6","","","Replication Study","","","","","","","en","","","","","CrossRef","","","","","","life science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VRJ8ESBZ","journalArticle","2019","Sheen, Mee Rie; Fields, Jennifer L; Northan, Brian; Lacoste, Judith; Ang, Lay-Hong; Fiering, Steven; Reproducibility Project: Cancer Biology; Iorns, Elizabeth; Tsui, Rachel; Denis, Alexandria; Perfito, Nicole; Errington, Timothy M","Replication Study: Biomechanical remodeling of the microenvironment by stromal caveolin-1 favors tumor invasion and metastasis","eLife","","2050-084X","10/ghm7hr","https://elifesciences.org/articles/45120","","2019-12-17","2023-06-13 13:29:51","2023-06-13T13:29:51Z","2020-11-03 19:47:56","","","","8","","","Replication Study","","","","","","","en","","","","","Crossref","","00001","","","","life science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A56A4ZWZ","journalArticle","2017","Showalter, Megan Reed; Hatakeyama, Jason; Cajka, Tomas; VanderVorst, Kacey; Carraway, Kermit L; Fiehn, Oliver; Reproducibility Project: Cancer Biology","Replication Study: The common feature of leukemia-associated IDH1 and IDH2 mutations is a neomorphic enzyme activity converting alpha-ketoglutarate to 2-hydroxyglutarate","eLife","","2050-084X","10/gf9h42","http://elifesciences.org/lookup/doi/10.7554/eLife.26030","","2017-06-27","2023-06-13 13:29:22","2023-06-13T13:29:22Z","","e26030","","","6","","","Replication Study","","","","","","","en","","","","","CrossRef","","","","","","life science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZEYIUAZK","journalArticle","2018","Vanden Heuvel, John P; Maddox, Ewa; Maalouf, Samar W; Reproducibility Project: Cancer Biology; Iorns, Elizabeth; Tsui, Rachel; Denis, Alexandria; Perfito, Nicole; Errington, Timothy M","Replication Study: Systematic identification of genomic markers of drug sensitivity in cancer cells","eLife","","2050-084X","10/gf9h4x","https://elifesciences.org/articles/29747","","2018-01-09","2023-06-13 13:21:31","2023-06-13T13:21:31Z","2018-01-10 14:17:38","e29747","","","7","","","Replication Study","","","","","","","en","","","","","CrossRef","","00000","","","","life science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3H6Y3QPN","journalArticle","2019","Yan, Xuefei; Tang, Beibei; Chen, Biao; Shan, Yongli; Yang, Huajun; Reproducibility Project: Cancer Biology","Replication Study: The microRNA miR-34a inhibits prostate cancer stem cells and metastasis by directly repressing CD44","eLife","","2050-084X","10/gf9h3z","https://doi.org/10.7554/eLife.43511","As part of the Reproducibility Project: Cancer Biology, we published a Registered Report (Li et al., 2015), that described how we intended to replicate selected experiments from the paper ‘The microRNA miR-34a inhibits prostate cancer stem cells and metastasis by directly repressing CD44’ (Liu et al., 2011). Here we report the results. We found the microRNA, miR-34a, was expressed at twice the level in CD44+ prostate cancer cells purified from xenograft tumors (LAPC4 cells) compared to CD44- LAPC4 cells, whereas the original study reported miR-34a was underexpressed in CD44+ LAPC4 cells (Figure 1B; Liu et al., 2011). When LAPC4 cells engineered to express miR-34a were injected into mice, we did not observe changes in tumor growth or CD44 expression; however, unexpectedly miR-34a expression was lost in vivo. In the original study, LAPC4 cells expressing miR-34a had a statistically significant reduction in tumor regeneration and reduced CD44 expression compared to control (Figure 4A and Supplemental Figures 4A,B and 5C; Liu et al., 2011). Furthermore, when we tested if miR-34a regulated CD44 through binding sites in the 3’UTR we did not find a statistically significant difference, whereas the original study reported miR-34a decreased CD44 expression that was partially abrogated by mutation of the binding sites in the CD44 3’UTR (Figure 4D; Liu et al., 2011). Finally, where possible, we report meta-analyses for each result.","2019-03-12","2023-06-13 13:19:08","2023-06-13T13:19:08Z","2019-03-21 17:00:26","e43511","","","8","","","Replication Study","","","","","","","","","","","","eLife","","00000","","","","life science","LAPC4; Reproducibility Project: Cancer Biology; metascience; metastasis; miR-34a; replication","Massagué, Joan; Morrison, Sean J; Ventura, Andrea; Liu, Julie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GWTWY8YE","journalArticle","2018","Eaton, Kathryn; Pirani, Ali; Snitkin, Evan S; Reproducibility Project: Cancer Biology; Iorns, Elizabeth; Tsui, Rachel; Denis, Alexandria; Perfito, Nicole; Errington, Timothy M; Iorns, Elizabeth; Tsui, Rachel; Denis, Alexandria; Perfito, Nicole; Errington, Timothy M","Replication Study: Intestinal inflammation targets cancer-inducing activity of the microbiota","eLife","","2050-084X","10/gf9h37","https://elifesciences.org/articles/34364","","2018-10-08","2023-06-13 12:31:16","2023-06-13T12:31:16Z","2019-04-29 13:54:06","","","","7","","","Replication Study","","","","","","","en","","","","","Crossref","","","","","","life science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86GI7WZB","journalArticle","2023","Wojan, Timothy R.","Registered Report: Exploratory Analysis of Ownership Diversity and Innovation in the Annual Business Survey","Working Papers","","","","https://ideas.repec.org//p/cen/wpaper/23-11.html","A lack of transparency in specification testing is a major contributor to the replicability crisis that has eroded the credibility of findings for informing policy. How diversity is associated with outcomes of interest is particularly susceptible to the production of nonreplicable findings given the very large number of alternative measures applied to several policy relevant attributes such as race, ethnicity, gender, or foreign-born status. The very large number of alternative measures substantially increases the probability of false discovery where nominally significant parameter estimates—selected through numerous though unreported specification tests—may not be representative of true associations in the population. The purpose of this registered report is to: 1) select a single measure of ownership diversity that satisfies explicit, requisite axioms; 2) split the Annual Business Survey (ABS) into an exploratory sample (35%) used in this analysis and a confirmatory sample (65%) that will be accessed only after the publication of this report; 3) regress self-reported new-to-market innovation on the diversity measure along with industry and firm-size controls; 4) pass through those variables meeting precision and magnitude criteria for hypothesis testing using the confirmatory sample; and 5) document the full set of hypotheses to be tested in the final analysis along with a discussion of the false discovery and family-wise error rate corrections to be applied. The discussion concludes with the added value of implementing split sample designs within the Federal Statistical Research Data Center system where access to data is strictly controlled.","2023-03","2023-05-01 06:59:58","2023-05-01T06:59:58Z","2023-04-14 16:55:31","","","","","","","Registered Report","","","","Working Papers","","","en","","","","","ideas.repec.org","","Number: 23-11 Publisher: Center for Economic Studies, U.S. Census Bureau","","","","","Split-sample; false discovery; hypothesis testing; self-reported innovation; women and minority owned business; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BEM7M695","journalArticle","2023","Spitzer, Lisa; Mueller, Stefanie","Registered report: Survey on attitudes and experiences regarding preregistration in psychological research","PLOS ONE","","1932-6203","10.1371/journal.pone.0281086","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0281086","Background Preregistration, the open science practice of specifying and registering details of a planned study prior to knowing the data, increases the transparency and reproducibility of research. Large-scale replication attempts for psychological results yielded shockingly low success rates and contributed to an increasing demand for open science practices among psychologists. However, preregistering one’s studies is still not the norm in the field. Here, we conducted a study to explore possible reasons for this discrepancy. Methods In a mixed-methods approach, we conducted an online survey assessing attitudes, motivations, and perceived obstacles with respect to preregistration. Respondents (N = 289) were psychological researchers that were recruited through their publications on Web of Science, PubMed, PSYNDEX, and PsycInfo, and preregistrations on OSF Registries. Based on the theory of planned behavior, we predicted that positive attitudes (moderated by the perceived importance of preregistration) as well as a favorable subjective norm and higher perceived behavioral control positively influence researchers’ intention to preregister (directional hypothesis 1). Furthermore, we expected an influence of research experience on attitudes and perceived motivations and obstacles regarding preregistration (non-directional hypothesis 2). We analyzed these hypotheses with multiple regression models and included preregistration experience as a control variable. Results Researchers’ attitudes, subjective norms, perceived behavioral control, and the perceived importance of preregistration significantly predicted researchers’ intention to use preregistration in the future (see hypothesis 1). Research experience influenced both researchers’ attitudes and their perception of motivations to preregister, but not the perception of obstacles (see hypothesis 2). Descriptive reports on researchers’ attitudes, motivations and obstacles regarding preregistration are provided. Discussion Many researchers had already preregistered and had a rather positive attitude toward preregistration. Nevertheless, several obstacles were identified that may be addressed to improve and foster preregistration.","2023-03-16","2023-04-11 17:19:46","2023-04-11T17:19:46Z","2023-04-11 17:19:44","e0281086","","3","18","","PLOS ONE","Registered report","","","","","","","en","","","","","PLoS Journals","","Publisher: Public Library of Science","","","","","Behavior; Careers; Motivation; Open science; Pilot studies; Psychological attitudes; Psychology; Surveys","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
